team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.671,0.235,0.061,0.023,0.007,0.001,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.227,0.431,0.21,0.08,0.031,0.01,0.006,0.002,0.002,0.001,0.0,0.0,0.0,0.0,0.0
NYK,0.07,0.194,0.299,0.21,0.122,0.056,0.026,0.016,0.006,0.0,0.0,0.001,0.0,0.0,0.0
ORL,0.021,0.082,0.179,0.236,0.192,0.129,0.083,0.048,0.016,0.01,0.004,0.0,0.0,0.0,0.0
MIL,0.008,0.037,0.131,0.175,0.194,0.149,0.134,0.072,0.062,0.029,0.009,0.0,0.0,0.0,0.0
MIA,0.003,0.012,0.066,0.129,0.171,0.166,0.167,0.117,0.084,0.05,0.023,0.01,0.002,0.0,0.0
IND,0.0,0.005,0.038,0.088,0.135,0.217,0.162,0.142,0.117,0.05,0.032,0.011,0.002,0.001,0.0
CHI,0.0,0.003,0.009,0.028,0.065,0.091,0.12,0.16,0.172,0.157,0.093,0.061,0.028,0.011,0.002
ATL,0.0,0.001,0.003,0.018,0.041,0.102,0.125,0.149,0.186,0.178,0.098,0.067,0.024,0.008,0.0
PHI,0.0,0.0,0.004,0.01,0.033,0.062,0.118,0.185,0.167,0.178,0.136,0.074,0.023,0.009,0.001
DET,0.0,0.0,0.0,0.003,0.003,0.011,0.024,0.056,0.082,0.141,0.225,0.222,0.133,0.081,0.019
BRK,0.0,0.0,0.0,0.0,0.004,0.004,0.03,0.035,0.064,0.108,0.179,0.209,0.197,0.133,0.037
CHO,0.0,0.0,0.0,0.0,0.001,0.002,0.001,0.007,0.01,0.045,0.07,0.128,0.222,0.343,0.171
TOR,0.0,0.0,0.0,0.0,0.001,0.0,0.003,0.01,0.031,0.049,0.122,0.171,0.272,0.226,0.115
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.004,0.009,0.046,0.097,0.188,0.655
