team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.691,0.196,0.065,0.025,0.013,0.005,0.003,0.001,0.001,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.186,0.397,0.187,0.109,0.061,0.028,0.015,0.009,0.004,0.002,0.001,0.001,0.0,0.0,0.0
NYK,0.07,0.194,0.227,0.191,0.115,0.079,0.049,0.03,0.018,0.015,0.006,0.005,0.0,0.001,0.0
IND,0.026,0.084,0.153,0.16,0.157,0.127,0.098,0.072,0.046,0.043,0.014,0.011,0.004,0.005,0.0
ORL,0.011,0.049,0.129,0.157,0.155,0.136,0.122,0.07,0.065,0.045,0.031,0.012,0.011,0.005,0.002
MIA,0.01,0.03,0.058,0.085,0.124,0.132,0.112,0.135,0.085,0.073,0.057,0.048,0.036,0.009,0.006
MIL,0.003,0.027,0.098,0.116,0.115,0.126,0.133,0.122,0.078,0.07,0.054,0.032,0.015,0.008,0.003
CHO,0.002,0.001,0.01,0.013,0.029,0.054,0.065,0.079,0.082,0.093,0.109,0.133,0.138,0.111,0.081
PHI,0.001,0.012,0.035,0.06,0.089,0.113,0.122,0.114,0.113,0.11,0.084,0.072,0.033,0.025,0.017
CHI,0.0,0.005,0.013,0.033,0.031,0.067,0.082,0.092,0.136,0.118,0.096,0.121,0.1,0.069,0.037
DET,0.0,0.003,0.01,0.017,0.032,0.034,0.06,0.093,0.101,0.13,0.121,0.115,0.121,0.102,0.061
ATL,0.0,0.001,0.013,0.017,0.038,0.057,0.065,0.081,0.11,0.116,0.117,0.125,0.105,0.107,0.048
BRK,0.0,0.001,0.001,0.007,0.028,0.026,0.044,0.048,0.087,0.093,0.129,0.138,0.126,0.139,0.133
TOR,0.0,0.0,0.001,0.006,0.009,0.012,0.022,0.036,0.057,0.063,0.12,0.113,0.165,0.206,0.19
WAS,0.0,0.0,0.0,0.004,0.004,0.004,0.008,0.018,0.017,0.029,0.061,0.074,0.146,0.213,0.422
