team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.671,0.178,0.074,0.033,0.019,0.014,0.005,0.003,0.001,0.002,0.0,0.0,0.0,0.0,0.0
OKC,0.49,0.198,0.093,0.072,0.046,0.031,0.027,0.017,0.009,0.006,0.004,0.004,0.003,0.0,0.0
DAL,0.129,0.16,0.155,0.113,0.09,0.079,0.073,0.055,0.037,0.042,0.028,0.014,0.015,0.007,0.003
IND,0.075,0.162,0.158,0.167,0.119,0.115,0.07,0.053,0.029,0.024,0.015,0.006,0.003,0.004,0.0
MIN,0.064,0.118,0.112,0.103,0.117,0.079,0.081,0.074,0.077,0.059,0.048,0.04,0.021,0.005,0.002
ORL,0.063,0.136,0.15,0.135,0.144,0.105,0.079,0.068,0.05,0.028,0.024,0.01,0.004,0.004,0.0
PHO,0.063,0.078,0.101,0.098,0.085,0.087,0.081,0.08,0.076,0.079,0.079,0.049,0.027,0.013,0.004
CLE,0.058,0.118,0.137,0.128,0.135,0.104,0.105,0.092,0.05,0.03,0.017,0.014,0.006,0.005,0.001
NYK,0.053,0.105,0.123,0.122,0.124,0.118,0.124,0.099,0.043,0.036,0.024,0.021,0.007,0.0,0.001
GSW,0.052,0.077,0.086,0.094,0.1,0.126,0.084,0.08,0.076,0.066,0.074,0.04,0.028,0.013,0.004
DEN,0.05,0.083,0.083,0.101,0.101,0.096,0.095,0.078,0.081,0.074,0.059,0.049,0.031,0.015,0.004
MEM,0.05,0.063,0.086,0.094,0.087,0.085,0.104,0.088,0.086,0.077,0.059,0.061,0.041,0.012,0.007
MIL,0.045,0.167,0.16,0.153,0.119,0.099,0.075,0.072,0.054,0.027,0.017,0.009,0.0,0.003,0.0
SAC,0.038,0.084,0.088,0.084,0.095,0.096,0.086,0.104,0.081,0.066,0.08,0.038,0.04,0.014,0.006
LAL,0.035,0.065,0.072,0.08,0.091,0.088,0.101,0.091,0.093,0.073,0.06,0.056,0.061,0.026,0.008
PHI,0.022,0.074,0.095,0.109,0.111,0.111,0.13,0.12,0.094,0.06,0.039,0.016,0.013,0.005,0.001
NOP,0.016,0.032,0.056,0.061,0.06,0.068,0.087,0.088,0.115,0.111,0.091,0.1,0.054,0.049,0.012
HOU,0.009,0.022,0.036,0.05,0.064,0.072,0.068,0.09,0.093,0.096,0.113,0.114,0.095,0.055,0.023
MIA,0.006,0.028,0.046,0.048,0.065,0.106,0.123,0.13,0.135,0.105,0.086,0.057,0.037,0.022,0.006
ATL,0.005,0.017,0.023,0.043,0.069,0.081,0.099,0.09,0.135,0.112,0.104,0.078,0.07,0.048,0.026
SAS,0.004,0.015,0.018,0.032,0.038,0.048,0.051,0.064,0.074,0.092,0.111,0.123,0.135,0.12,0.075
CHI,0.002,0.009,0.013,0.025,0.039,0.046,0.059,0.088,0.099,0.134,0.149,0.122,0.096,0.081,0.038
CHO,0.0,0.006,0.009,0.013,0.017,0.038,0.055,0.041,0.095,0.13,0.134,0.13,0.13,0.116,0.086
LAC,0.0,0.004,0.012,0.015,0.017,0.032,0.036,0.054,0.056,0.088,0.097,0.124,0.176,0.168,0.121
UTA,0.0,0.001,0.001,0.003,0.005,0.007,0.016,0.024,0.026,0.042,0.06,0.122,0.154,0.254,0.285
DET,0.0,0.0,0.006,0.006,0.016,0.017,0.03,0.055,0.069,0.102,0.12,0.16,0.154,0.141,0.124
WAS,0.0,0.0,0.004,0.009,0.012,0.013,0.018,0.036,0.052,0.067,0.079,0.116,0.152,0.172,0.27
BRK,0.0,0.0,0.002,0.002,0.004,0.015,0.014,0.017,0.05,0.063,0.084,0.12,0.167,0.19,0.272
POR,0.0,0.0,0.001,0.0,0.004,0.006,0.01,0.013,0.02,0.029,0.037,0.066,0.119,0.249,0.446
TOR,0.0,0.0,0.0,0.007,0.007,0.018,0.014,0.036,0.044,0.08,0.108,0.141,0.161,0.209,0.175
