team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.737,0.201,0.043,0.017,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.202,0.438,0.199,0.089,0.041,0.023,0.006,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.028,0.134,0.25,0.193,0.178,0.108,0.051,0.028,0.019,0.004,0.005,0.002,0.0,0.0,0.0
ORL,0.025,0.137,0.231,0.245,0.164,0.113,0.04,0.021,0.017,0.004,0.002,0.001,0.0,0.0,0.0
MIL,0.005,0.041,0.134,0.174,0.184,0.169,0.129,0.074,0.048,0.03,0.004,0.006,0.001,0.001,0.0
MIA,0.003,0.039,0.088,0.139,0.171,0.165,0.168,0.087,0.059,0.044,0.021,0.012,0.003,0.001,0.0
ATL,0.0,0.004,0.019,0.044,0.076,0.134,0.153,0.176,0.131,0.096,0.089,0.037,0.031,0.008,0.002
PHI,0.0,0.002,0.01,0.018,0.03,0.083,0.093,0.146,0.164,0.161,0.139,0.094,0.048,0.009,0.003
CHI,0.0,0.002,0.001,0.011,0.027,0.049,0.093,0.148,0.165,0.157,0.143,0.098,0.064,0.034,0.008
IND,0.0,0.001,0.025,0.065,0.107,0.127,0.192,0.162,0.14,0.095,0.046,0.031,0.007,0.002,0.0
DET,0.0,0.001,0.0,0.002,0.008,0.018,0.035,0.074,0.098,0.158,0.178,0.171,0.127,0.11,0.02
BRK,0.0,0.0,0.0,0.003,0.009,0.008,0.029,0.047,0.084,0.108,0.148,0.17,0.193,0.161,0.04
TOR,0.0,0.0,0.0,0.0,0.003,0.002,0.005,0.023,0.041,0.071,0.111,0.198,0.25,0.213,0.083
CHO,0.0,0.0,0.0,0.0,0.0,0.001,0.006,0.012,0.032,0.068,0.102,0.151,0.21,0.292,0.126
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.004,0.012,0.029,0.066,0.169,0.718
