team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.692,0.16,0.061,0.039,0.02,0.012,0.005,0.008,0.001,0.001,0.001,0.0,0.0,0.0,0.0
DAL,0.074,0.145,0.137,0.115,0.099,0.078,0.084,0.071,0.059,0.039,0.038,0.033,0.019,0.008,0.001
MIN,0.044,0.118,0.114,0.094,0.113,0.111,0.09,0.078,0.069,0.062,0.044,0.037,0.018,0.007,0.001
PHO,0.043,0.108,0.126,0.105,0.119,0.091,0.077,0.071,0.064,0.062,0.059,0.035,0.03,0.006,0.004
GSW,0.032,0.103,0.117,0.117,0.097,0.109,0.091,0.085,0.07,0.053,0.046,0.036,0.03,0.013,0.001
SAC,0.029,0.101,0.104,0.095,0.109,0.091,0.089,0.076,0.073,0.064,0.057,0.054,0.038,0.017,0.003
LAL,0.026,0.079,0.077,0.095,0.09,0.087,0.083,0.098,0.081,0.081,0.072,0.053,0.043,0.029,0.006
DEN,0.024,0.054,0.069,0.081,0.072,0.102,0.085,0.097,0.086,0.088,0.081,0.086,0.045,0.025,0.005
HOU,0.019,0.048,0.066,0.086,0.08,0.08,0.096,0.092,0.092,0.096,0.079,0.076,0.056,0.03,0.004
MEM,0.008,0.044,0.058,0.058,0.075,0.072,0.093,0.107,0.106,0.095,0.094,0.093,0.057,0.027,0.013
NOP,0.006,0.018,0.033,0.045,0.051,0.062,0.091,0.069,0.085,0.102,0.117,0.105,0.111,0.079,0.026
SAS,0.003,0.011,0.012,0.029,0.04,0.055,0.052,0.069,0.075,0.09,0.111,0.127,0.164,0.108,0.054
LAC,0.0,0.01,0.022,0.036,0.026,0.04,0.05,0.058,0.097,0.111,0.114,0.14,0.15,0.092,0.054
POR,0.0,0.001,0.002,0.004,0.007,0.008,0.008,0.014,0.029,0.034,0.056,0.08,0.133,0.299,0.325
UTA,0.0,0.0,0.002,0.001,0.002,0.002,0.006,0.007,0.013,0.022,0.031,0.045,0.106,0.26,0.503
