team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.745,0.186,0.042,0.02,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.195,0.468,0.179,0.095,0.029,0.024,0.009,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYK,0.032,0.153,0.289,0.215,0.131,0.094,0.042,0.023,0.011,0.008,0.002,0.0,0.0,0.0,0.0
ORL,0.015,0.086,0.213,0.225,0.195,0.109,0.064,0.049,0.034,0.008,0.002,0.0,0.0,0.0,0.0
MIL,0.008,0.053,0.137,0.166,0.175,0.144,0.15,0.087,0.04,0.027,0.009,0.003,0.001,0.0,0.0
MIA,0.005,0.038,0.092,0.139,0.187,0.179,0.138,0.109,0.054,0.038,0.012,0.005,0.004,0.0,0.0
IND,0.0,0.013,0.025,0.068,0.117,0.161,0.191,0.15,0.132,0.07,0.037,0.026,0.007,0.002,0.001
PHI,0.0,0.002,0.005,0.015,0.04,0.068,0.092,0.123,0.183,0.153,0.145,0.098,0.062,0.011,0.003
ATL,0.0,0.001,0.014,0.041,0.07,0.113,0.137,0.179,0.14,0.127,0.097,0.051,0.018,0.011,0.001
CHI,0.0,0.0,0.003,0.013,0.031,0.053,0.101,0.13,0.138,0.169,0.159,0.1,0.051,0.044,0.008
BRK,0.0,0.0,0.001,0.001,0.004,0.015,0.017,0.044,0.088,0.113,0.139,0.183,0.184,0.166,0.045
DET,0.0,0.0,0.0,0.002,0.011,0.032,0.046,0.064,0.1,0.132,0.163,0.178,0.156,0.089,0.027
CHO,0.0,0.0,0.0,0.0,0.003,0.005,0.007,0.019,0.039,0.066,0.103,0.141,0.214,0.274,0.129
TOR,0.0,0.0,0.0,0.0,0.0,0.003,0.006,0.022,0.039,0.086,0.12,0.189,0.231,0.218,0.086
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002,0.003,0.012,0.026,0.072,0.185,0.7
