team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.744,0.18,0.051,0.013,0.008,0.001,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.165,0.427,0.212,0.092,0.065,0.03,0.006,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0
ORL,0.037,0.147,0.244,0.21,0.157,0.106,0.052,0.029,0.007,0.006,0.003,0.001,0.001,0.0,0.0
NYK,0.037,0.144,0.237,0.228,0.152,0.081,0.063,0.032,0.016,0.005,0.005,0.0,0.0,0.0,0.0
MIL,0.012,0.044,0.096,0.163,0.191,0.154,0.137,0.095,0.049,0.03,0.016,0.01,0.0,0.003,0.0
IND,0.004,0.026,0.084,0.137,0.165,0.174,0.145,0.119,0.055,0.042,0.026,0.013,0.006,0.004,0.0
MIA,0.001,0.027,0.054,0.102,0.125,0.178,0.177,0.118,0.086,0.057,0.031,0.017,0.019,0.006,0.002
BRK,0.0,0.002,0.005,0.017,0.032,0.066,0.072,0.11,0.101,0.127,0.116,0.124,0.107,0.107,0.014
ATL,0.0,0.001,0.007,0.015,0.035,0.07,0.084,0.109,0.148,0.14,0.129,0.108,0.082,0.06,0.012
CHI,0.0,0.001,0.004,0.011,0.028,0.05,0.093,0.127,0.156,0.112,0.128,0.105,0.088,0.075,0.022
PHI,0.0,0.001,0.002,0.009,0.018,0.052,0.089,0.091,0.145,0.156,0.144,0.116,0.106,0.062,0.009
DET,0.0,0.0,0.002,0.003,0.011,0.021,0.042,0.073,0.108,0.138,0.133,0.169,0.137,0.129,0.034
CHO,0.0,0.0,0.001,0.0,0.009,0.008,0.027,0.049,0.064,0.097,0.129,0.175,0.183,0.173,0.085
TOR,0.0,0.0,0.001,0.0,0.004,0.009,0.01,0.043,0.062,0.086,0.126,0.135,0.196,0.214,0.114
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.002,0.002,0.004,0.014,0.027,0.075,0.167,0.708
