team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
BOS,0.689,0.174,0.065,0.04,0.016,0.007,0.003,0.004,0.002,0.0,0.0,0.0,0.0,0.0,0.0
OKC,0.563,0.181,0.108,0.054,0.027,0.026,0.013,0.008,0.01,0.004,0.004,0.002,0.0,0.0,0.0
DAL,0.139,0.181,0.124,0.106,0.095,0.081,0.069,0.046,0.042,0.043,0.035,0.024,0.013,0.002,0.0
NYK,0.09,0.195,0.166,0.16,0.107,0.099,0.063,0.051,0.026,0.019,0.015,0.007,0.002,0.0,0.0
MIN,0.085,0.14,0.124,0.122,0.093,0.092,0.078,0.074,0.069,0.043,0.041,0.021,0.015,0.001,0.002
ORL,0.074,0.143,0.151,0.124,0.138,0.109,0.084,0.072,0.05,0.025,0.019,0.006,0.003,0.001,0.001
GSW,0.051,0.101,0.111,0.129,0.087,0.091,0.08,0.092,0.072,0.084,0.039,0.031,0.022,0.007,0.003
CLE,0.05,0.121,0.164,0.148,0.133,0.109,0.094,0.056,0.058,0.032,0.021,0.013,0.001,0.0,0.0
IND,0.049,0.155,0.138,0.149,0.112,0.12,0.082,0.058,0.067,0.037,0.019,0.009,0.004,0.001,0.0
SAC,0.032,0.081,0.098,0.077,0.097,0.109,0.099,0.093,0.07,0.088,0.064,0.04,0.032,0.019,0.001
PHO,0.03,0.087,0.099,0.088,0.109,0.106,0.084,0.079,0.07,0.084,0.071,0.047,0.036,0.008,0.002
LAL,0.029,0.061,0.076,0.106,0.106,0.089,0.089,0.094,0.1,0.088,0.07,0.043,0.028,0.018,0.003
DEN,0.027,0.049,0.076,0.066,0.084,0.088,0.1,0.105,0.099,0.083,0.078,0.073,0.046,0.021,0.005
MIL,0.025,0.088,0.118,0.127,0.14,0.12,0.114,0.091,0.065,0.052,0.026,0.02,0.009,0.004,0.001
MEM,0.023,0.033,0.056,0.07,0.082,0.087,0.089,0.104,0.109,0.086,0.082,0.097,0.055,0.018,0.009
PHI,0.012,0.058,0.064,0.079,0.122,0.119,0.134,0.107,0.107,0.076,0.059,0.042,0.014,0.006,0.001
HOU,0.01,0.032,0.056,0.071,0.078,0.075,0.093,0.102,0.095,0.095,0.107,0.084,0.057,0.042,0.003
NOP,0.009,0.04,0.053,0.073,0.087,0.089,0.105,0.087,0.109,0.085,0.101,0.079,0.057,0.02,0.006
MIA,0.007,0.027,0.047,0.063,0.079,0.104,0.112,0.139,0.116,0.104,0.097,0.056,0.028,0.016,0.005
SAS,0.002,0.008,0.012,0.02,0.03,0.039,0.044,0.055,0.052,0.084,0.112,0.159,0.173,0.126,0.084
CHI,0.001,0.021,0.041,0.054,0.047,0.066,0.089,0.11,0.119,0.13,0.117,0.084,0.068,0.031,0.022
ATL,0.001,0.017,0.035,0.033,0.057,0.068,0.1,0.11,0.141,0.131,0.111,0.084,0.055,0.041,0.016
TOR,0.001,0.001,0.001,0.004,0.004,0.013,0.025,0.051,0.061,0.086,0.11,0.137,0.178,0.174,0.154
CHO,0.001,0.0,0.008,0.009,0.021,0.035,0.045,0.068,0.07,0.122,0.169,0.146,0.135,0.094,0.077
LAC,0.0,0.005,0.007,0.018,0.016,0.02,0.045,0.041,0.072,0.072,0.114,0.142,0.19,0.168,0.09
UTA,0.0,0.001,0.0,0.0,0.006,0.007,0.009,0.01,0.016,0.034,0.057,0.092,0.148,0.302,0.318
DET,0.0,0.0,0.002,0.005,0.016,0.017,0.027,0.04,0.053,0.088,0.095,0.168,0.172,0.173,0.144
BRK,0.0,0.0,0.0,0.003,0.005,0.006,0.014,0.022,0.03,0.046,0.082,0.116,0.175,0.232,0.269
WAS,0.0,0.0,0.0,0.002,0.003,0.008,0.014,0.021,0.035,0.052,0.06,0.112,0.156,0.227,0.31
POR,0.0,0.0,0.0,0.0,0.003,0.001,0.003,0.01,0.015,0.027,0.025,0.066,0.128,0.248,0.474
