team,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
OKC,0.754,0.148,0.053,0.016,0.018,0.005,0.003,0.001,0.0,0.002,0.0,0.0,0.0,0.0,0.0
BOS,0.737,0.181,0.054,0.018,0.007,0.002,0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
CLE,0.175,0.378,0.218,0.112,0.068,0.029,0.011,0.006,0.003,0.0,0.0,0.0,0.0,0.0,0.0
DAL,0.082,0.218,0.172,0.131,0.098,0.076,0.07,0.061,0.042,0.03,0.011,0.008,0.001,0.0,0.0
GSW,0.043,0.128,0.151,0.123,0.101,0.096,0.081,0.083,0.07,0.049,0.04,0.025,0.008,0.0,0.002
NYK,0.041,0.166,0.225,0.221,0.134,0.095,0.065,0.023,0.013,0.007,0.007,0.002,0.001,0.0,0.0
ORL,0.033,0.159,0.237,0.221,0.16,0.086,0.049,0.03,0.017,0.004,0.003,0.001,0.0,0.0,0.0
HOU,0.033,0.131,0.124,0.154,0.133,0.103,0.083,0.072,0.07,0.042,0.028,0.017,0.008,0.002,0.0
MEM,0.024,0.108,0.085,0.13,0.111,0.11,0.098,0.097,0.079,0.062,0.05,0.037,0.008,0.001,0.0
DEN,0.022,0.116,0.129,0.101,0.111,0.119,0.096,0.085,0.076,0.058,0.05,0.025,0.009,0.003,0.0
LAL,0.015,0.028,0.056,0.08,0.11,0.113,0.108,0.114,0.087,0.105,0.088,0.06,0.029,0.007,0.0
PHO,0.014,0.049,0.091,0.077,0.077,0.098,0.111,0.101,0.102,0.106,0.087,0.054,0.018,0.012,0.003
MIN,0.006,0.029,0.062,0.068,0.075,0.091,0.116,0.1,0.122,0.094,0.103,0.081,0.037,0.015,0.001
LAC,0.006,0.022,0.026,0.047,0.069,0.08,0.1,0.104,0.116,0.13,0.131,0.094,0.056,0.016,0.003
MIL,0.005,0.045,0.11,0.138,0.167,0.186,0.147,0.085,0.066,0.026,0.018,0.005,0.001,0.001,0.0
MIA,0.005,0.033,0.058,0.11,0.131,0.179,0.149,0.121,0.089,0.054,0.033,0.023,0.014,0.0,0.001
IND,0.004,0.034,0.076,0.119,0.193,0.172,0.164,0.096,0.059,0.033,0.024,0.018,0.004,0.003,0.001
SAC,0.001,0.018,0.039,0.049,0.058,0.066,0.071,0.088,0.119,0.139,0.146,0.119,0.063,0.023,0.001
SAS,0.0,0.005,0.012,0.023,0.037,0.041,0.054,0.065,0.078,0.104,0.149,0.219,0.136,0.064,0.013
ATL,0.0,0.002,0.005,0.016,0.03,0.061,0.085,0.132,0.128,0.131,0.123,0.112,0.084,0.079,0.012
CHI,0.0,0.002,0.002,0.012,0.038,0.045,0.088,0.129,0.119,0.133,0.127,0.131,0.098,0.059,0.017
BRK,0.0,0.0,0.008,0.013,0.02,0.042,0.076,0.089,0.119,0.124,0.142,0.142,0.112,0.095,0.018
PHI,0.0,0.0,0.005,0.01,0.029,0.04,0.072,0.119,0.145,0.145,0.159,0.112,0.092,0.066,0.006
DET,0.0,0.0,0.001,0.007,0.012,0.038,0.043,0.084,0.117,0.136,0.131,0.138,0.154,0.115,0.024
CHO,0.0,0.0,0.001,0.001,0.007,0.016,0.027,0.049,0.057,0.098,0.113,0.157,0.193,0.187,0.094
TOR,0.0,0.0,0.0,0.002,0.004,0.009,0.023,0.037,0.067,0.104,0.109,0.135,0.18,0.214,0.116
NOP,0.0,0.0,0.0,0.001,0.0,0.001,0.004,0.018,0.02,0.034,0.048,0.134,0.289,0.291,0.16
UTA,0.0,0.0,0.0,0.0,0.001,0.001,0.0,0.002,0.002,0.013,0.018,0.035,0.132,0.221,0.575
POR,0.0,0.0,0.0,0.0,0.001,0.0,0.005,0.009,0.017,0.032,0.051,0.092,0.206,0.345,0.242
WAS,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.001,0.005,0.011,0.024,0.067,0.181,0.711
