team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,63.645,18.355,0.263,0.398,0.557,0.783,1.0
DEN,56.312,25.688,0.122,0.24,0.395,0.633,1.0
MIL,51.941,30.059,0.09,0.165,0.353,0.66,1.0
CLE,50.959,31.041,0.086,0.168,0.345,0.649,0.999
PHO,46.441,35.559,0.07,0.136,0.23,0.405,0.79
MIN,55.044,26.956,0.049,0.118,0.267,0.539,1.0
OKC,55.153,26.847,0.046,0.129,0.262,0.546,1.0
NYK,48.857,33.143,0.045,0.089,0.202,0.515,0.99
LAC,50.637,31.363,0.043,0.103,0.221,0.492,0.986
NOP,49.936,32.064,0.041,0.104,0.218,0.462,0.973
PHI,45.348,36.652,0.028,0.055,0.152,0.362,0.894
MIA,44.526,37.474,0.02,0.048,0.127,0.291,0.83
DAL,47.038,34.962,0.019,0.051,0.132,0.306,0.787
SAC,47.164,34.836,0.018,0.059,0.141,0.344,0.809
IND,44.872,37.128,0.017,0.036,0.117,0.288,0.841
GSW,43.188,38.812,0.015,0.033,0.071,0.13,0.304
ORL,47.667,34.333,0.015,0.031,0.114,0.351,0.973
LAL,43.481,38.519,0.009,0.024,0.054,0.121,0.297
CHI,40.221,41.779,0.003,0.006,0.022,0.063,0.291
ATL,36.543,45.457,0.001,0.004,0.011,0.037,0.175
HOU,40.326,41.674,0.0,0.003,0.009,0.022,0.054
BRK,32.043,49.957,0.0,0.0,0.0,0.001,0.007
UTA,34.247,47.753,0.0,0.0,0.0,0.0,0.0
TOR,28.86,53.14,0.0,0.0,0.0,0.0,0.0
MEM,28.772,53.228,0.0,0.0,0.0,0.0,0.0
POR,23.983,58.017,0.0,0.0,0.0,0.0,0.0
CHO,21.372,60.628,0.0,0.0,0.0,0.0,0.0
SAS,19.754,62.246,0.0,0.0,0.0,0.0,0.0
DET,16.554,65.446,0.0,0.0,0.0,0.0,0.0
WAS,15.116,66.884,0.0,0.0,0.0,0.0,0.0
