team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.809,19.191,0.235,0.339,0.525,0.776,1.0
DEN,55.385,26.615,0.13,0.238,0.38,0.655,1.0
MIL,51.237,30.763,0.098,0.191,0.363,0.641,0.999
CLE,50.236,31.764,0.097,0.179,0.344,0.644,0.999
PHO,47.233,34.767,0.066,0.134,0.26,0.442,0.823
MIN,54.682,27.318,0.054,0.141,0.282,0.548,0.999
OKC,54.464,27.536,0.048,0.128,0.275,0.556,1.0
PHI,44.943,37.057,0.039,0.074,0.183,0.402,0.898
NOP,49.409,32.591,0.035,0.093,0.197,0.433,0.942
NYK,47.074,34.926,0.035,0.088,0.194,0.48,0.971
LAC,51.179,30.821,0.034,0.092,0.209,0.477,0.984
SAC,47.05,34.95,0.028,0.053,0.123,0.301,0.754
GSW,43.799,38.201,0.02,0.046,0.09,0.169,0.407
IND,45.408,36.592,0.019,0.041,0.128,0.342,0.881
MIA,44.662,37.338,0.016,0.041,0.12,0.311,0.842
ORL,45.986,36.014,0.016,0.035,0.105,0.313,0.919
DAL,45.981,36.019,0.015,0.044,0.103,0.245,0.637
LAL,44.233,37.767,0.012,0.03,0.077,0.163,0.428
ATL,37.123,44.877,0.002,0.005,0.015,0.029,0.174
CHI,39.501,42.499,0.001,0.006,0.02,0.056,0.29
HOU,38.807,43.193,0.0,0.001,0.004,0.011,0.026
BRK,33.898,48.102,0.0,0.001,0.003,0.006,0.027
UTA,34.825,47.175,0.0,0.0,0.0,0.0,0.0
TOR,30.512,51.488,0.0,0.0,0.0,0.0,0.0
MEM,30.279,51.721,0.0,0.0,0.0,0.0,0.0
POR,24.281,57.719,0.0,0.0,0.0,0.0,0.0
CHO,21.744,60.256,0.0,0.0,0.0,0.0,0.0
SAS,19.877,62.123,0.0,0.0,0.0,0.0,0.0
DET,16.947,65.053,0.0,0.0,0.0,0.0,0.0
WAS,16.436,65.564,0.0,0.0,0.0,0.0,0.0
