team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.135,20.865,0.364,0.51,0.682,0.852,1.0
PHI,54.046,27.954,0.13,0.214,0.467,0.714,0.999
MIN,55.748,26.252,0.129,0.253,0.442,0.668,1.0
DEN,53.092,28.908,0.103,0.256,0.411,0.673,0.996
OKC,51.146,30.854,0.041,0.12,0.246,0.554,0.984
MIL,51.143,30.857,0.041,0.094,0.237,0.575,0.983
LAC,49.449,32.551,0.039,0.104,0.249,0.519,0.955
PHO,43.632,38.368,0.031,0.066,0.142,0.279,0.594
HOU,43.674,38.326,0.02,0.063,0.134,0.256,0.608
NYK,47.252,34.748,0.016,0.053,0.137,0.408,0.923
CLE,46.294,35.706,0.014,0.035,0.139,0.402,0.895
ORL,46.479,35.521,0.011,0.042,0.138,0.369,0.891
LAL,41.267,40.733,0.011,0.031,0.067,0.144,0.375
MIA,44.757,37.243,0.011,0.024,0.086,0.253,0.794
DAL,44.562,37.438,0.008,0.03,0.094,0.261,0.68
NOP,44.339,37.661,0.008,0.024,0.064,0.224,0.652
IND,45.312,36.688,0.008,0.02,0.084,0.295,0.835
SAC,44.881,37.119,0.006,0.029,0.092,0.264,0.699
GSW,41.656,40.344,0.006,0.023,0.058,0.144,0.406
BRK,37.727,44.273,0.002,0.005,0.012,0.043,0.21
CHI,36.454,45.546,0.001,0.001,0.002,0.021,0.13
ATL,37.951,44.049,0.0,0.001,0.012,0.048,0.239
TOR,35.809,46.191,0.0,0.001,0.004,0.02,0.101
UTA,36.503,45.497,0.0,0.001,0.001,0.014,0.051
MEM,30.514,51.486,0.0,0.0,0.0,0.0,0.0
CHO,24.443,57.557,0.0,0.0,0.0,0.0,0.0
POR,23.155,58.845,0.0,0.0,0.0,0.0,0.0
SAS,20.561,61.439,0.0,0.0,0.0,0.0,0.0
WAS,18.955,63.045,0.0,0.0,0.0,0.0,0.0
DET,18.064,63.936,0.0,0.0,0.0,0.0,0.0
