team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.395,20.605,0.343,0.499,0.677,0.842,1.0
MIN,56.056,25.944,0.142,0.27,0.45,0.676,0.999
PHI,53.078,28.922,0.118,0.211,0.445,0.72,0.997
DEN,53.16,28.84,0.114,0.248,0.413,0.67,0.999
LAC,49.807,32.193,0.055,0.126,0.275,0.561,0.968
MIL,51.093,30.907,0.039,0.067,0.233,0.574,0.994
OKC,51.905,30.095,0.032,0.103,0.26,0.545,0.984
CLE,46.919,35.081,0.022,0.057,0.173,0.427,0.923
PHO,43.541,38.459,0.021,0.055,0.119,0.255,0.584
NYK,47.091,34.909,0.017,0.048,0.125,0.406,0.931
ORL,46.019,35.981,0.016,0.06,0.136,0.345,0.883
DAL,44.848,37.152,0.014,0.046,0.091,0.253,0.709
HOU,42.589,39.411,0.014,0.045,0.088,0.212,0.478
LAL,41.452,40.548,0.01,0.026,0.057,0.137,0.352
SAC,44.575,37.425,0.009,0.031,0.091,0.272,0.671
NOP,45.575,36.425,0.008,0.029,0.094,0.256,0.765
MIA,46.13,35.87,0.007,0.021,0.077,0.29,0.895
IND,45.183,36.817,0.006,0.028,0.101,0.322,0.858
GSW,39.499,42.501,0.006,0.011,0.025,0.066,0.189
UTA,41.052,40.948,0.004,0.01,0.037,0.097,0.3
ATL,36.969,45.031,0.002,0.003,0.014,0.028,0.148
BRK,36.189,45.811,0.001,0.002,0.011,0.019,0.123
TOR,35.282,46.718,0.0,0.003,0.006,0.014,0.101
CHI,36.75,45.25,0.0,0.001,0.002,0.013,0.147
MEM,32.095,49.905,0.0,0.0,0.0,0.0,0.002
POR,22.976,59.024,0.0,0.0,0.0,0.0,0.0
CHO,22.386,59.614,0.0,0.0,0.0,0.0,0.0
SAS,20.796,61.204,0.0,0.0,0.0,0.0,0.0
WAS,18.521,63.479,0.0,0.0,0.0,0.0,0.0
DET,17.069,64.931,0.0,0.0,0.0,0.0,0.0
