team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.82,23.18,0.418,0.545,0.728,0.885,1.0
PHI,53.47,28.53,0.148,0.229,0.491,0.746,0.992
MIN,54.984,27.016,0.131,0.311,0.461,0.698,0.996
DEN,50.361,31.639,0.087,0.243,0.398,0.637,0.959
PHO,45.379,36.621,0.027,0.071,0.175,0.359,0.752
LAC,45.101,36.899,0.022,0.066,0.15,0.331,0.717
CLE,46.26,35.74,0.022,0.046,0.129,0.39,0.855
ORL,47.62,34.38,0.021,0.041,0.145,0.405,0.888
HOU,45.406,36.594,0.02,0.073,0.167,0.35,0.73
OKC,48.526,33.474,0.015,0.061,0.179,0.434,0.9
LAL,46.318,35.682,0.014,0.071,0.176,0.386,0.812
SAC,44.271,37.729,0.013,0.029,0.088,0.236,0.627
NYK,45.848,36.152,0.011,0.039,0.11,0.338,0.819
IND,44.708,37.292,0.011,0.024,0.093,0.253,0.743
GSW,42.154,39.846,0.011,0.024,0.076,0.182,0.467
MIL,48.275,33.725,0.01,0.041,0.175,0.498,0.94
DAL,44.525,37.475,0.01,0.038,0.096,0.266,0.65
MIA,43.343,38.657,0.004,0.018,0.064,0.218,0.633
NOP,41.529,40.471,0.003,0.013,0.033,0.114,0.368
BRK,42.292,39.708,0.002,0.007,0.032,0.139,0.528
ATL,39.861,42.139,0.0,0.007,0.025,0.085,0.375
TOR,37.203,44.797,0.0,0.003,0.008,0.033,0.163
UTA,32.535,49.465,0.0,0.0,0.001,0.007,0.018
CHI,34.463,47.537,0.0,0.0,0.0,0.01,0.058
CHO,28.017,53.983,0.0,0.0,0.0,0.0,0.006
MEM,29.628,52.372,0.0,0.0,0.0,0.0,0.004
POR,24.784,57.216,0.0,0.0,0.0,0.0,0.0
SAS,23.525,58.475,0.0,0.0,0.0,0.0,0.0
DET,20.933,61.067,0.0,0.0,0.0,0.0,0.0
WAS,19.861,62.139,0.0,0.0,0.0,0.0,0.0
