team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.306,24.694,0.325,0.428,0.58,0.8,1.0
DEN,55.597,26.403,0.181,0.367,0.537,0.743,1.0
MIL,56.522,25.478,0.098,0.178,0.36,0.665,1.0
CLE,50.011,31.989,0.096,0.159,0.322,0.666,1.0
MEM,50.642,31.358,0.088,0.217,0.444,0.673,1.0
PHI,50.502,31.498,0.05,0.105,0.283,0.596,1.0
LAC,42.521,39.479,0.033,0.091,0.191,0.371,0.76
GSW,43.033,38.967,0.031,0.083,0.169,0.383,0.79
BRK,45.559,36.441,0.02,0.05,0.153,0.38,0.934
PHO,44.617,37.383,0.016,0.073,0.194,0.488,0.929
SAC,46.619,35.381,0.014,0.052,0.154,0.452,0.981
DAL,43.01,38.99,0.013,0.051,0.122,0.35,0.798
NYK,46.865,35.135,0.01,0.03,0.125,0.345,0.977
MIA,43.011,38.989,0.006,0.017,0.062,0.196,0.711
WAS,41.227,40.773,0.006,0.015,0.048,0.125,0.469
MIN,40.887,41.113,0.005,0.025,0.061,0.138,0.444
NOP,41.509,40.491,0.004,0.026,0.08,0.212,0.569
TOR,39.835,42.165,0.002,0.009,0.019,0.054,0.26
ATL,41.47,40.53,0.001,0.008,0.038,0.132,0.491
CHI,38.767,43.233,0.001,0.001,0.009,0.038,0.147
LAL,40.357,41.643,0.0,0.012,0.028,0.106,0.358
OKC,37.367,44.633,0.0,0.002,0.002,0.019,0.061
UTA,39.337,42.663,0.0,0.001,0.011,0.041,0.193
POR,38.319,43.681,0.0,0.0,0.007,0.024,0.117
IND,35.636,46.364,0.0,0.0,0.001,0.003,0.01
ORL,33.607,48.393,0.0,0.0,0.0,0.0,0.001
CHO,26.184,55.816,0.0,0.0,0.0,0.0,0.0
DET,20.692,61.308,0.0,0.0,0.0,0.0,0.0
SAS,20.341,61.659,0.0,0.0,0.0,0.0,0.0
HOU,18.65,63.35,0.0,0.0,0.0,0.0,0.0
