team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,58.632,21.368,0.551,0.694,0.825,0.934,1.0
MIN,53.676,26.324,0.129,0.316,0.507,0.757,1.0
DEN,51.061,28.939,0.102,0.324,0.52,0.756,0.985
PHI,50.848,29.152,0.079,0.136,0.398,0.702,0.991
MIL,47.094,32.906,0.023,0.052,0.192,0.452,0.911
OKC,47.574,32.426,0.017,0.075,0.182,0.455,0.912
PHO,45.35,34.65,0.016,0.082,0.185,0.418,0.823
DAL,44.884,35.116,0.015,0.042,0.129,0.316,0.779
NYK,45.842,34.158,0.014,0.037,0.14,0.395,0.878
LAC,42.592,37.408,0.012,0.043,0.115,0.259,0.642
GSW,41.366,38.634,0.008,0.026,0.068,0.223,0.553
CLE,44.294,35.706,0.007,0.023,0.127,0.363,0.794
LAL,42.548,37.452,0.005,0.034,0.096,0.245,0.625
HOU,42.733,37.267,0.005,0.03,0.094,0.25,0.65
MIA,45.061,34.939,0.004,0.015,0.098,0.344,0.825
IND,42.969,37.031,0.003,0.019,0.078,0.25,0.71
SAC,41.719,38.281,0.003,0.019,0.062,0.188,0.55
ORL,45.164,34.836,0.003,0.016,0.08,0.309,0.825
NOP,40.493,39.507,0.002,0.009,0.041,0.122,0.436
ATL,40.67,39.33,0.001,0.005,0.034,0.136,0.503
TOR,37.306,42.694,0.001,0.003,0.013,0.045,0.238
BRK,37.81,42.19,0.0,0.0,0.014,0.065,0.277
UTA,31.352,48.648,0.0,0.0,0.001,0.008,0.032
CHI,31.473,48.527,0.0,0.0,0.001,0.005,0.045
MEM,30.555,49.445,0.0,0.0,0.0,0.003,0.013
CHO,25.989,54.011,0.0,0.0,0.0,0.0,0.002
DET,25.987,54.013,0.0,0.0,0.0,0.0,0.001
SAS,23.467,56.533,0.0,0.0,0.0,0.0,0.0
POR,22.598,57.402,0.0,0.0,0.0,0.0,0.0
WAS,18.893,61.107,0.0,0.0,0.0,0.0,0.0
