team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.787,22.213,0.203,0.319,0.505,0.783,1.0
DEN,53.143,28.857,0.142,0.253,0.407,0.649,0.999
MIL,52.502,29.498,0.097,0.167,0.346,0.625,0.998
CLE,49.76,32.24,0.095,0.169,0.312,0.605,0.99
PHO,47.155,34.845,0.077,0.168,0.286,0.503,0.903
PHI,51.431,30.569,0.075,0.135,0.278,0.583,0.999
OKC,52.922,29.078,0.046,0.114,0.242,0.539,0.993
MIN,53.27,28.73,0.044,0.116,0.274,0.544,0.999
LAC,50.204,31.796,0.043,0.119,0.226,0.476,0.968
NYK,49.505,32.495,0.04,0.104,0.232,0.505,0.987
NOP,46.977,35.023,0.029,0.076,0.192,0.41,0.873
SAC,45.304,36.696,0.028,0.067,0.145,0.323,0.759
IND,43.889,38.111,0.016,0.031,0.111,0.301,0.826
MIA,42.693,39.307,0.014,0.032,0.086,0.218,0.743
ORL,42.863,39.137,0.012,0.027,0.075,0.216,0.731
GSW,38.985,41.015,0.011,0.024,0.043,0.083,0.194
DAL,42.462,38.538,0.009,0.026,0.082,0.189,0.49
LAL,40.954,41.046,0.005,0.018,0.044,0.136,0.363
HOU,38.706,43.294,0.005,0.01,0.023,0.059,0.191
UTA,39.623,41.377,0.004,0.009,0.028,0.073,0.224
CHI,38.038,43.962,0.004,0.009,0.027,0.076,0.345
BRK,34.674,47.326,0.001,0.003,0.014,0.032,0.125
ATL,35.737,46.263,0.0,0.003,0.009,0.04,0.182
TOR,33.393,48.607,0.0,0.001,0.005,0.016,0.072
MEM,35.892,46.108,0.0,0.0,0.008,0.016,0.044
CHO,24.683,57.317,0.0,0.0,0.0,0.0,0.002
POR,26.624,55.376,0.0,0.0,0.0,0.0,0.0
SAS,20.646,61.354,0.0,0.0,0.0,0.0,0.0
WAS,18.99,63.01,0.0,0.0,0.0,0.0,0.0
DET,17.188,64.812,0.0,0.0,0.0,0.0,0.0
