team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.292,22.708,0.204,0.325,0.515,0.764,1.0
CLE,52.496,29.504,0.115,0.195,0.379,0.674,1.0
DEN,54.046,27.954,0.111,0.216,0.37,0.617,0.998
MIL,50.906,31.094,0.1,0.168,0.305,0.605,0.996
LAC,53.261,28.739,0.073,0.153,0.3,0.554,0.995
PHO,47.297,34.703,0.072,0.155,0.284,0.498,0.876
PHI,48.204,33.796,0.058,0.111,0.225,0.514,0.975
MIN,52.738,29.262,0.057,0.126,0.247,0.517,0.995
NYK,50.706,31.294,0.049,0.1,0.237,0.54,0.993
OKC,52.608,29.392,0.043,0.11,0.243,0.509,0.992
SAC,46.409,35.591,0.024,0.062,0.146,0.326,0.799
NOP,46.415,35.585,0.021,0.075,0.167,0.365,0.812
DAL,43.756,38.244,0.015,0.038,0.081,0.216,0.551
ORL,43.745,38.255,0.012,0.029,0.08,0.225,0.781
IND,44.787,37.213,0.011,0.029,0.114,0.296,0.875
LAL,42.714,39.286,0.01,0.026,0.072,0.183,0.416
GSW,40.817,41.183,0.009,0.025,0.057,0.126,0.312
MIA,42.643,39.357,0.007,0.024,0.085,0.22,0.728
CHI,38.244,43.756,0.004,0.01,0.033,0.076,0.302
ATL,36.994,45.006,0.002,0.005,0.015,0.05,0.22
UTA,39.879,42.121,0.001,0.009,0.021,0.053,0.161
HOU,38.662,43.338,0.001,0.005,0.012,0.035,0.09
BRK,35.01,46.99,0.001,0.001,0.009,0.03,0.107
TOR,31.505,50.495,0.0,0.003,0.003,0.006,0.023
MEM,33.215,48.785,0.0,0.0,0.0,0.001,0.003
POR,26.417,55.583,0.0,0.0,0.0,0.0,0.0
CHO,21.693,60.307,0.0,0.0,0.0,0.0,0.0
SAS,20.348,61.652,0.0,0.0,0.0,0.0,0.0
WAS,18.914,63.086,0.0,0.0,0.0,0.0,0.0
DET,16.279,65.721,0.0,0.0,0.0,0.0,0.0
