team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.408,20.592,0.463,0.58,0.748,0.904,1.0
PHI,54.541,27.459,0.143,0.229,0.53,0.779,1.0
MIN,56.203,25.797,0.118,0.288,0.49,0.717,1.0
DEN,53.322,28.678,0.1,0.287,0.454,0.718,0.994
LAC,48.459,33.541,0.029,0.104,0.238,0.493,0.915
MIL,51.289,30.711,0.026,0.066,0.229,0.604,0.995
OKC,51.563,30.437,0.016,0.095,0.247,0.563,0.979
HOU,44.04,37.96,0.016,0.052,0.129,0.293,0.638
PHO,43.824,38.176,0.016,0.048,0.112,0.275,0.623
ORL,46.535,35.465,0.015,0.03,0.113,0.372,0.918
NYK,45.722,36.278,0.014,0.032,0.112,0.351,0.893
CLE,45.504,36.496,0.013,0.031,0.096,0.371,0.869
LAL,43.017,38.983,0.01,0.045,0.086,0.193,0.542
GSW,41.841,40.159,0.007,0.022,0.049,0.145,0.414
IND,44.302,37.698,0.005,0.017,0.068,0.254,0.807
NOP,43.653,38.347,0.004,0.019,0.064,0.195,0.554
DAL,43.652,38.348,0.003,0.019,0.052,0.176,0.566
MIA,44.678,37.322,0.002,0.011,0.083,0.273,0.811
SAC,45.182,36.818,0.0,0.02,0.076,0.221,0.724
BRK,37.983,44.017,0.0,0.002,0.01,0.031,0.208
ATL,38.064,43.936,0.0,0.001,0.009,0.032,0.247
UTA,36.506,45.494,0.0,0.001,0.003,0.011,0.05
TOR,35.773,46.227,0.0,0.001,0.001,0.015,0.115
CHI,36.55,45.45,0.0,0.0,0.001,0.014,0.137
MEM,29.971,52.029,0.0,0.0,0.0,0.0,0.001
POR,23.828,58.172,0.0,0.0,0.0,0.0,0.0
CHO,23.718,58.282,0.0,0.0,0.0,0.0,0.0
SAS,21.066,60.934,0.0,0.0,0.0,0.0,0.0
WAS,19.365,62.635,0.0,0.0,0.0,0.0,0.0
DET,18.441,63.559,0.0,0.0,0.0,0.0,0.0
