team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.167,22.833,0.328,0.461,0.645,0.833,1.0
PHI,53.552,28.448,0.127,0.218,0.476,0.72,0.993
DEN,51.833,30.167,0.123,0.265,0.423,0.674,0.982
MIN,54.989,27.011,0.121,0.252,0.433,0.704,0.996
LAL,46.286,35.714,0.036,0.079,0.166,0.369,0.808
PHO,46.588,35.412,0.03,0.102,0.201,0.42,0.832
CLE,45.585,36.415,0.028,0.053,0.139,0.38,0.817
MIL,48.528,33.472,0.027,0.077,0.185,0.472,0.922
HOU,44.177,37.823,0.027,0.059,0.15,0.298,0.672
OKC,47.962,34.038,0.024,0.081,0.192,0.424,0.882
ORL,47.238,34.762,0.023,0.054,0.154,0.407,0.87
NYK,46.076,35.924,0.02,0.046,0.127,0.359,0.819
LAC,44.717,37.283,0.018,0.062,0.158,0.335,0.687
IND,44.949,37.051,0.016,0.04,0.108,0.298,0.77
GSW,42.363,39.637,0.012,0.03,0.075,0.187,0.495
MIA,44.269,37.731,0.012,0.027,0.075,0.25,0.713
SAC,43.315,38.685,0.01,0.036,0.075,0.209,0.572
DAL,43.945,38.055,0.008,0.023,0.089,0.253,0.642
ATL,40.277,41.723,0.006,0.013,0.043,0.118,0.392
BRK,41.171,40.829,0.003,0.008,0.035,0.113,0.473
TOR,37.598,44.402,0.001,0.003,0.011,0.044,0.18
NOP,41.32,40.68,0.0,0.009,0.031,0.115,0.389
MEM,31.874,50.126,0.0,0.001,0.004,0.005,0.018
UTA,33.066,48.934,0.0,0.001,0.003,0.007,0.025
CHI,33.734,48.266,0.0,0.0,0.002,0.006,0.047
CHO,26.687,55.313,0.0,0.0,0.0,0.0,0.004
POR,24.873,57.127,0.0,0.0,0.0,0.0,0.0
SAS,23.631,58.369,0.0,0.0,0.0,0.0,0.0
DET,20.859,61.141,0.0,0.0,0.0,0.0,0.0
WAS,19.371,62.629,0.0,0.0,0.0,0.0,0.0
