team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.372,25.628,0.302,0.412,0.591,0.804,1.0
DEN,53.432,28.568,0.151,0.318,0.46,0.705,1.0
CLE,51.276,30.724,0.114,0.191,0.369,0.677,0.997
MEM,49.882,32.118,0.104,0.244,0.419,0.692,0.997
MIL,53.914,28.086,0.055,0.122,0.28,0.629,1.0
PHI,49.719,32.281,0.051,0.106,0.246,0.549,0.994
LAC,43.676,38.324,0.042,0.103,0.226,0.426,0.781
BRK,48.654,33.346,0.034,0.081,0.202,0.47,0.985
GSW,42.775,39.225,0.033,0.078,0.159,0.31,0.68
PHO,44.656,37.344,0.023,0.076,0.215,0.456,0.883
DAL,45.374,36.626,0.023,0.054,0.156,0.428,0.913
NOP,42.83,39.17,0.019,0.053,0.128,0.297,0.643
MIA,44.677,37.323,0.016,0.033,0.103,0.269,0.845
SAC,43.978,38.022,0.011,0.032,0.117,0.317,0.793
MIN,41.479,40.521,0.008,0.023,0.061,0.159,0.454
NYK,43.079,38.921,0.006,0.02,0.076,0.212,0.684
ATL,42.199,39.801,0.004,0.014,0.057,0.179,0.603
CHI,40.102,41.898,0.002,0.01,0.032,0.074,0.318
TOR,39.218,42.782,0.001,0.007,0.021,0.058,0.235
UTA,39.914,42.086,0.001,0.004,0.008,0.05,0.246
OKC,40.355,41.645,0.0,0.006,0.021,0.079,0.305
POR,39.581,42.419,0.0,0.006,0.019,0.059,0.213
WAS,39.924,42.076,0.0,0.004,0.021,0.076,0.313
LAL,37.895,44.105,0.0,0.003,0.011,0.022,0.092
IND,35.557,46.443,0.0,0.0,0.002,0.003,0.017
ORL,33.597,48.403,0.0,0.0,0.0,0.0,0.009
CHO,23.399,58.601,0.0,0.0,0.0,0.0,0.0
DET,22.236,59.764,0.0,0.0,0.0,0.0,0.0
HOU,20.218,61.782,0.0,0.0,0.0,0.0,0.0
SAS,20.032,61.968,0.0,0.0,0.0,0.0,0.0
