team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.341,25.659,0.301,0.382,0.546,0.808,1.0
MIL,58.186,23.814,0.14,0.201,0.424,0.728,1.0
PHI,53.865,28.135,0.115,0.175,0.345,0.694,1.0
CLE,51.923,30.077,0.108,0.16,0.374,0.734,1.0
DEN,54.243,27.757,0.103,0.283,0.462,0.729,1.0
MEM,51.21,30.79,0.093,0.267,0.473,0.726,1.0
LAC,43.096,38.904,0.037,0.13,0.239,0.463,0.921
GSW,43.063,38.937,0.021,0.084,0.172,0.432,0.936
SAC,48.789,33.211,0.019,0.081,0.204,0.501,1.0
PHO,43.461,38.539,0.014,0.066,0.19,0.449,0.943
BRK,44.917,37.083,0.013,0.029,0.105,0.293,0.949
MIN,41.173,40.827,0.009,0.043,0.097,0.222,0.558
NYK,46.182,35.818,0.006,0.015,0.07,0.274,0.99
ATL,40.377,41.623,0.006,0.012,0.031,0.092,0.442
MIA,44.046,37.954,0.005,0.014,0.053,0.198,0.896
CHI,39.768,42.232,0.004,0.005,0.025,0.081,0.332
NOP,40.333,41.667,0.003,0.014,0.042,0.108,0.372
LAL,41.062,40.938,0.001,0.016,0.052,0.141,0.522
DAL,40.373,41.627,0.001,0.012,0.048,0.129,0.35
TOR,39.885,42.115,0.001,0.007,0.027,0.093,0.355
OKC,40.299,41.701,0.0,0.004,0.017,0.086,0.324
UTA,38.691,43.309,0.0,0.0,0.004,0.014,0.073
WAS,37.092,44.908,0.0,0.0,0.0,0.005,0.031
IND,36.318,45.682,0.0,0.0,0.0,0.0,0.005
POR,36.006,45.994,0.0,0.0,0.0,0.0,0.001
ORL,33.989,48.011,0.0,0.0,0.0,0.0,0.0
CHO,26.471,55.529,0.0,0.0,0.0,0.0,0.0
SAS,20.599,61.401,0.0,0.0,0.0,0.0,0.0
HOU,19.97,62.03,0.0,0.0,0.0,0.0,0.0
DET,18.272,63.728,0.0,0.0,0.0,0.0,0.0
