team,wins,losses,champion,finals,conference_finals,second_round,playoffs
CLE,51.0,31.0,1.0,1.0,1.0,1.0,1.0
DAL,47.0,35.0,0.0,1.0,1.0,1.0,1.0
MIL,56.0,26.0,0.0,0.0,1.0,1.0,1.0
SAC,45.0,37.0,0.0,0.0,1.0,1.0,1.0
DEN,53.0,29.0,0.0,0.0,0.0,1.0,1.0
MIA,47.0,35.0,0.0,0.0,0.0,1.0,1.0
GSW,43.0,39.0,0.0,0.0,0.0,1.0,1.0
NYK,41.0,41.0,0.0,0.0,0.0,1.0,1.0
BOS,56.0,26.0,0.0,0.0,0.0,0.0,1.0
MEM,52.0,30.0,0.0,0.0,0.0,0.0,1.0
BRK,51.0,31.0,0.0,0.0,0.0,0.0,1.0
PHI,48.0,34.0,0.0,0.0,0.0,0.0,1.0
MIN,45.0,37.0,0.0,0.0,0.0,0.0,1.0
ATL,45.0,37.0,0.0,0.0,0.0,0.0,1.0
PHO,43.0,39.0,0.0,0.0,0.0,0.0,1.0
NOP,41.0,41.0,0.0,0.0,0.0,0.0,1.0
LAC,40.0,42.0,0.0,0.0,0.0,0.0,0.0
OKC,40.0,42.0,0.0,0.0,0.0,0.0,0.0
WAS,39.0,43.0,0.0,0.0,0.0,0.0,0.0
TOR,39.0,43.0,0.0,0.0,0.0,0.0,0.0
LAL,39.0,43.0,0.0,0.0,0.0,0.0,0.0
UTA,38.0,44.0,0.0,0.0,0.0,0.0,0.0
POR,37.0,45.0,0.0,0.0,0.0,0.0,0.0
CHI,37.0,45.0,0.0,0.0,0.0,0.0,0.0
ORL,37.0,45.0,0.0,0.0,0.0,0.0,0.0
IND,34.0,48.0,0.0,0.0,0.0,0.0,0.0
DET,25.0,57.0,0.0,0.0,0.0,0.0,0.0
CHO,23.0,59.0,0.0,0.0,0.0,0.0,0.0
HOU,20.0,62.0,0.0,0.0,0.0,0.0,0.0
SAS,18.0,64.0,0.0,0.0,0.0,0.0,0.0
