team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.377,20.623,0.251,0.367,0.56,0.794,1.0
DEN,53.231,28.769,0.104,0.23,0.396,0.646,0.997
CLE,52.161,29.839,0.102,0.19,0.387,0.687,0.999
MIL,50.093,31.907,0.098,0.173,0.352,0.633,0.992
PHO,46.768,35.232,0.064,0.143,0.263,0.422,0.791
OKC,53.896,28.104,0.06,0.136,0.263,0.561,0.999
MIN,54.672,27.328,0.052,0.119,0.25,0.531,0.996
NYK,48.503,33.497,0.047,0.094,0.209,0.5,0.97
LAC,52.421,29.579,0.043,0.102,0.231,0.464,0.989
PHI,46.943,35.057,0.038,0.074,0.172,0.443,0.941
NOP,47.447,34.553,0.026,0.081,0.17,0.365,0.842
GSW,44.318,37.682,0.025,0.066,0.115,0.243,0.506
SAC,46.491,35.509,0.021,0.056,0.134,0.313,0.742
IND,44.912,37.088,0.017,0.028,0.088,0.253,0.853
MIA,45.377,36.623,0.016,0.039,0.11,0.306,0.889
DAL,46.355,35.645,0.013,0.038,0.107,0.268,0.708
LAL,43.355,38.645,0.011,0.027,0.067,0.173,0.384
ORL,45.53,36.47,0.007,0.026,0.091,0.283,0.881
TOR,32.067,49.933,0.002,0.002,0.002,0.008,0.031
CHI,38.272,43.728,0.001,0.004,0.018,0.059,0.257
ATL,35.819,46.181,0.001,0.003,0.009,0.028,0.145
HOU,37.668,44.332,0.001,0.002,0.003,0.01,0.03
BRK,33.088,48.912,0.0,0.0,0.002,0.006,0.042
UTA,36.97,45.03,0.0,0.0,0.001,0.004,0.016
MEM,32.174,49.826,0.0,0.0,0.0,0.0,0.0
POR,24.148,57.852,0.0,0.0,0.0,0.0,0.0
CHO,23.307,58.693,0.0,0.0,0.0,0.0,0.0
SAS,19.053,62.947,0.0,0.0,0.0,0.0,0.0
WAS,16.994,65.006,0.0,0.0,0.0,0.0,0.0
DET,16.59,65.41,0.0,0.0,0.0,0.0,0.0
