team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.559,21.441,0.377,0.509,0.712,0.867,1.0
PHI,54.554,27.446,0.145,0.21,0.459,0.705,0.998
MIN,54.898,27.102,0.121,0.257,0.435,0.671,1.0
DEN,53.49,28.51,0.09,0.256,0.446,0.685,0.995
LAC,48.587,33.413,0.041,0.115,0.221,0.482,0.933
ORL,45.651,36.349,0.028,0.052,0.142,0.363,0.874
MIL,51.13,30.87,0.027,0.061,0.191,0.551,0.99
CLE,45.841,36.159,0.023,0.048,0.138,0.39,0.878
NYK,45.883,36.117,0.023,0.044,0.117,0.389,0.878
HOU,44.397,37.603,0.022,0.074,0.146,0.332,0.674
IND,44.761,37.239,0.018,0.041,0.111,0.299,0.81
OKC,51.253,30.747,0.017,0.094,0.235,0.517,0.987
PHO,42.979,39.021,0.017,0.05,0.105,0.234,0.526
LAL,42.234,39.766,0.01,0.04,0.088,0.194,0.477
MIA,45.494,36.506,0.01,0.027,0.089,0.301,0.844
SAC,44.598,37.402,0.007,0.023,0.091,0.246,0.665
NOP,45.127,36.873,0.006,0.037,0.092,0.242,0.697
DAL,44.209,37.791,0.006,0.027,0.073,0.239,0.631
GSW,41.372,40.628,0.006,0.026,0.062,0.142,0.358
ATL,38.553,43.447,0.004,0.006,0.02,0.072,0.308
BRK,37.049,44.951,0.001,0.001,0.011,0.031,0.175
CHI,36.351,45.649,0.001,0.001,0.005,0.013,0.116
UTA,36.833,45.167,0.0,0.001,0.006,0.016,0.057
TOR,36.376,45.624,0.0,0.0,0.005,0.019,0.129
MEM,30.045,51.955,0.0,0.0,0.0,0.0,0.0
CHO,24.974,57.026,0.0,0.0,0.0,0.0,0.0
POR,23.86,58.14,0.0,0.0,0.0,0.0,0.0
SAS,20.966,61.034,0.0,0.0,0.0,0.0,0.0
WAS,19.616,62.384,0.0,0.0,0.0,0.0,0.0
DET,18.36,63.64,0.0,0.0,0.0,0.0,0.0
