team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.18,21.82,0.335,0.457,0.648,0.845,1.0
PHI,54.704,27.296,0.132,0.233,0.465,0.722,0.999
DEN,52.799,29.201,0.131,0.302,0.471,0.704,0.992
MIN,55.07,26.93,0.121,0.258,0.457,0.711,0.999
PHO,47.805,33.195,0.051,0.11,0.247,0.504,0.891
MIL,48.184,32.816,0.029,0.067,0.181,0.465,0.9
OKC,47.656,34.344,0.022,0.069,0.152,0.403,0.871
NYK,45.94,35.06,0.021,0.047,0.136,0.357,0.832
LAC,43.388,38.612,0.019,0.051,0.119,0.263,0.601
CLE,45.894,36.106,0.019,0.048,0.137,0.382,0.825
ORL,48.015,33.985,0.018,0.066,0.155,0.425,0.901
DAL,45.76,36.24,0.018,0.053,0.12,0.313,0.772
LAL,43.337,37.663,0.018,0.042,0.103,0.24,0.598
IND,42.756,38.244,0.016,0.033,0.098,0.234,0.617
GSW,42.393,39.607,0.012,0.038,0.096,0.223,0.558
SAC,44.169,36.831,0.011,0.035,0.097,0.257,0.674
HOU,43.923,38.077,0.01,0.036,0.101,0.274,0.663
MIA,43.934,38.066,0.01,0.023,0.073,0.226,0.693
ATL,41.608,40.392,0.004,0.017,0.066,0.179,0.529
NOP,40.206,40.794,0.001,0.006,0.032,0.096,0.331
BRK,40.789,41.211,0.001,0.006,0.026,0.1,0.426
CHI,31.37,50.63,0.001,0.001,0.001,0.002,0.023
TOR,38.238,43.762,0.0,0.002,0.014,0.063,0.254
UTA,34.223,47.777,0.0,0.0,0.005,0.012,0.049
MEM,26.822,55.178,0.0,0.0,0.0,0.0,0.001
DET,24.269,57.731,0.0,0.0,0.0,0.0,0.001
CHO,26.11,55.89,0.0,0.0,0.0,0.0,0.0
SAS,23.917,58.083,0.0,0.0,0.0,0.0,0.0
POR,23.9,58.1,0.0,0.0,0.0,0.0,0.0
WAS,19.641,62.359,0.0,0.0,0.0,0.0,0.0
