team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,68.438,20.562,0.239,0.358,0.534,0.744,1.0
DEN,61.092,27.908,0.136,0.267,0.398,0.667,1.0
PHO,52.694,36.306,0.09,0.181,0.305,0.569,1.0
CLE,51.425,36.575,0.089,0.164,0.287,0.699,1.0
MIL,52.851,36.149,0.088,0.169,0.387,0.676,1.0
OKC,60.359,28.641,0.05,0.12,0.267,0.487,1.0
NOP,53.641,37.359,0.047,0.102,0.26,0.513,1.0
LAC,54.662,34.338,0.042,0.1,0.266,0.575,1.0
DAL,53.338,35.662,0.042,0.086,0.207,0.425,1.0
NYK,53.574,35.426,0.041,0.102,0.253,0.506,1.0
PHI,51.426,38.574,0.041,0.087,0.219,0.494,1.0
MIN,59.306,29.694,0.039,0.089,0.173,0.431,1.0
LAL,50.908,39.092,0.016,0.055,0.124,0.333,1.0
IND,50.149,38.851,0.016,0.053,0.141,0.324,1.0
MIA,49.562,41.438,0.015,0.04,0.101,0.256,1.0
ORL,49.575,38.425,0.009,0.027,0.078,0.301,1.0
SAC,47.0,37.0,0.0,0.0,0.0,0.0,0.0
GSW,46.0,37.0,0.0,0.0,0.0,0.0,0.0
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
CHI,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,36.0,47.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
