team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,65.0,18.0,0.226,0.367,0.566,0.838,1.0
DEN,58.999,25.0,0.167,0.318,0.513,0.859,1.0
MIL,50.999,33.0,0.134,0.23,0.498,0.848,1.0
CLE,49.999,34.0,0.09,0.191,0.335,0.844,1.0
OKC,58.999,25.0,0.087,0.184,0.383,0.725,1.0
LAC,52.999,31.0,0.077,0.165,0.381,0.809,1.0
MIN,57.999,26.0,0.071,0.156,0.314,0.762,1.0
NYK,51.999,32.0,0.057,0.133,0.338,0.787,1.0
NOP,50.0,35.999,0.023,0.06,0.144,0.275,1.0
PHO,49.0,34.999,0.018,0.063,0.119,0.238,1.0
PHI,48.0,36.999,0.013,0.029,0.09,0.213,1.0
IND,47.0,36.999,0.01,0.02,0.074,0.152,1.0
LAL,48.0,36.999,0.009,0.022,0.054,0.141,1.0
DAL,50.0,33.999,0.008,0.032,0.092,0.191,1.0
ORL,47.0,36.999,0.007,0.013,0.038,0.156,1.0
MIA,47.0,38.0,0.003,0.017,0.061,0.162,1.0
SAC,47.0,37.0,0.0,0.0,0.0,0.0,0.0
GSW,46.0,37.0,0.0,0.0,0.0,0.0,0.0
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
CHI,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,36.0,47.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
