team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.303,22.697,0.322,0.454,0.636,0.831,1.0
PHI,54.199,27.801,0.128,0.208,0.461,0.708,0.994
DEN,51.954,30.046,0.111,0.247,0.397,0.648,0.98
MIN,55.263,26.737,0.106,0.244,0.429,0.689,0.995
MIL,48.947,33.053,0.039,0.075,0.208,0.54,0.958
ORL,48.359,33.641,0.039,0.064,0.161,0.447,0.93
HOU,45.787,36.213,0.036,0.08,0.171,0.357,0.749
LAC,46.211,35.789,0.035,0.093,0.192,0.372,0.775
OKC,48.271,33.729,0.028,0.083,0.183,0.429,0.883
PHO,45.405,36.595,0.024,0.066,0.149,0.344,0.735
CLE,45.081,36.919,0.023,0.051,0.126,0.349,0.8
DAL,44.744,37.256,0.02,0.051,0.114,0.27,0.652
NYK,45.125,36.875,0.019,0.054,0.135,0.334,0.811
LAL,46.109,35.891,0.015,0.06,0.158,0.338,0.767
SAC,44.613,37.387,0.013,0.03,0.09,0.255,0.616
IND,44.644,37.356,0.011,0.04,0.108,0.311,0.76
MIA,43.178,38.822,0.009,0.029,0.072,0.208,0.656
NOP,43.004,38.996,0.006,0.018,0.056,0.153,0.479
BRK,41.73,40.27,0.006,0.015,0.052,0.153,0.531
GSW,41.268,40.732,0.005,0.026,0.058,0.14,0.345
ATL,38.814,43.186,0.004,0.006,0.025,0.068,0.297
CHI,34.465,47.535,0.001,0.003,0.004,0.008,0.056
UTA,33.814,48.186,0.0,0.002,0.003,0.005,0.024
TOR,37.483,44.517,0.0,0.001,0.012,0.043,0.206
CHO,27.271,54.729,0.0,0.0,0.0,0.0,0.001
MEM,28.69,53.31,0.0,0.0,0.0,0.0,0.0
POR,24.152,57.848,0.0,0.0,0.0,0.0,0.0
SAS,22.891,59.109,0.0,0.0,0.0,0.0,0.0
DET,20.309,61.691,0.0,0.0,0.0,0.0,0.0
WAS,18.916,63.084,0.0,0.0,0.0,0.0,0.0
