team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.758,21.242,0.246,0.376,0.556,0.789,1.0
CLE,53.459,28.541,0.15,0.225,0.449,0.732,1.0
DEN,52.527,29.473,0.115,0.231,0.366,0.62,0.991
PHO,47.568,34.432,0.091,0.176,0.31,0.506,0.864
MIL,49.502,32.498,0.083,0.166,0.326,0.647,0.993
OKC,53.197,28.803,0.058,0.138,0.261,0.527,0.994
MIN,55.046,26.954,0.046,0.113,0.254,0.532,1.0
LAC,52.558,29.442,0.041,0.115,0.221,0.494,0.987
PHI,47.022,34.978,0.035,0.072,0.194,0.462,0.952
NYK,47.935,34.065,0.025,0.074,0.195,0.468,0.967
NOP,47.981,34.019,0.022,0.07,0.173,0.356,0.858
DAL,45.903,36.097,0.018,0.048,0.12,0.289,0.686
MIA,44.523,37.477,0.017,0.028,0.077,0.259,0.844
GSW,43.52,38.48,0.015,0.038,0.101,0.208,0.448
LAL,43.729,38.271,0.011,0.036,0.08,0.176,0.414
SAC,46.212,35.788,0.009,0.032,0.109,0.275,0.709
IND,44.455,37.545,0.008,0.03,0.084,0.253,0.833
ORL,44.707,37.293,0.003,0.017,0.074,0.255,0.844
CHI,39.165,42.835,0.003,0.007,0.028,0.077,0.324
UTA,37.417,44.583,0.003,0.003,0.003,0.008,0.022
ATL,36.395,45.605,0.001,0.003,0.013,0.044,0.176
BRK,33.733,48.267,0.0,0.002,0.004,0.012,0.055
HOU,37.536,44.464,0.0,0.0,0.002,0.009,0.026
TOR,30.72,51.28,0.0,0.0,0.0,0.002,0.012
MEM,32.484,49.516,0.0,0.0,0.0,0.0,0.001
POR,24.856,57.144,0.0,0.0,0.0,0.0,0.0
CHO,22.72,59.28,0.0,0.0,0.0,0.0,0.0
SAS,19.721,62.279,0.0,0.0,0.0,0.0,0.0
WAS,17.699,64.301,0.0,0.0,0.0,0.0,0.0
DET,16.952,65.048,0.0,0.0,0.0,0.0,0.0
