team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.796,22.204,0.219,0.349,0.529,0.812,1.0
DEN,54.505,27.495,0.132,0.262,0.407,0.659,0.999
CLE,51.181,30.819,0.102,0.188,0.341,0.637,0.997
MIL,52.303,29.697,0.087,0.173,0.36,0.648,0.999
PHO,46.647,35.353,0.064,0.146,0.263,0.48,0.878
PHI,50.423,31.577,0.061,0.115,0.258,0.585,0.992
OKC,52.507,29.493,0.054,0.121,0.256,0.51,0.99
MIN,53.163,28.837,0.053,0.117,0.265,0.539,0.997
NYK,50.593,31.407,0.052,0.092,0.226,0.524,0.991
LAC,51.837,30.163,0.049,0.128,0.266,0.543,0.988
SAC,46.368,35.632,0.031,0.067,0.157,0.358,0.836
NOP,45.727,36.273,0.028,0.079,0.183,0.371,0.787
DAL,43.242,38.758,0.017,0.036,0.081,0.2,0.54
IND,45.177,36.823,0.012,0.024,0.099,0.254,0.896
GSW,39.67,42.33,0.008,0.017,0.043,0.097,0.236
MIA,41.48,40.52,0.007,0.022,0.066,0.19,0.658
LAL,40.96,41.04,0.006,0.013,0.043,0.115,0.313
HOU,39.682,42.318,0.005,0.007,0.02,0.062,0.213
ORL,43.07,38.93,0.004,0.017,0.068,0.2,0.727
CHI,38.66,43.34,0.004,0.011,0.026,0.083,0.375
UTA,39.814,42.186,0.003,0.007,0.015,0.063,0.209
BRK,35.51,46.49,0.001,0.006,0.015,0.04,0.149
ATL,35.442,46.558,0.001,0.003,0.011,0.021,0.177
TOR,32.287,49.713,0.0,0.0,0.001,0.006,0.039
MEM,34.968,47.032,0.0,0.0,0.001,0.003,0.014
POR,25.5,56.5,0.0,0.0,0.0,0.0,0.0
CHO,22.978,59.022,0.0,0.0,0.0,0.0,0.0
SAS,20.667,61.333,0.0,0.0,0.0,0.0,0.0
WAS,19.206,62.794,0.0,0.0,0.0,0.0,0.0
DET,16.637,65.363,0.0,0.0,0.0,0.0,0.0
