team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.0,18.0,0.252,0.379,0.551,0.782,1.0
DEN,57.0,25.0,0.139,0.27,0.396,0.614,1.0
MIL,49.591,33.409,0.087,0.164,0.341,0.608,1.0
PHO,49.43,33.57,0.075,0.155,0.291,0.519,0.904
OKC,57.0,25.0,0.062,0.127,0.249,0.471,1.0
CLE,48.647,34.353,0.059,0.121,0.24,0.562,0.992
NYK,50.0,32.0,0.055,0.118,0.307,0.601,1.0
LAC,51.609,31.391,0.045,0.092,0.23,0.531,1.0
MIN,56.57,26.43,0.039,0.102,0.235,0.51,1.0
PHI,48.0,35.0,0.038,0.09,0.172,0.455,0.995
DAL,50.391,32.609,0.033,0.072,0.17,0.417,0.988
LAL,48.0,35.0,0.028,0.058,0.14,0.306,0.721
NOP,50.0,34.0,0.027,0.086,0.205,0.452,0.974
IND,47.409,35.591,0.015,0.037,0.128,0.332,0.924
MIA,47.0,37.0,0.014,0.048,0.121,0.295,0.86
ORL,47.353,35.647,0.014,0.04,0.122,0.3,0.864
SAC,47.0,37.0,0.01,0.018,0.047,0.104,0.246
GSW,46.0,37.0,0.008,0.02,0.037,0.076,0.167
CHI,40.0,44.0,0.0,0.002,0.008,0.038,0.224
ATL,36.0,47.0,0.0,0.001,0.01,0.027,0.141
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
