team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.9,23.1,0.3,0.5,0.5,0.6,1.0
MIN,48.4,31.6,0.2,0.3,0.4,0.6,1.0
OKC,52.1,27.9,0.2,0.3,0.3,0.8,1.0
PHO,47.0,33.0,0.1,0.2,0.3,0.4,1.0
PHI,45.3,34.7,0.1,0.2,0.2,0.3,1.0
CLE,44.2,35.8,0.1,0.1,0.3,0.6,1.0
DAL,44.8,35.2,0.0,0.2,0.5,0.7,1.0
MIL,43.1,36.9,0.0,0.2,0.2,0.4,1.0
NYK,45.5,34.5,0.0,0.0,0.5,0.7,1.0
DEN,43.0,37.0,0.0,0.0,0.2,0.5,1.0
IND,49.3,30.7,0.0,0.0,0.1,0.6,1.0
LAL,41.5,38.5,0.0,0.0,0.1,0.5,1.0
ORL,42.9,37.1,0.0,0.0,0.1,0.4,1.0
MIA,41.8,38.2,0.0,0.0,0.1,0.4,1.0
LAC,37.0,43.0,0.0,0.0,0.1,0.3,1.0
NOP,42.3,37.7,0.0,0.0,0.1,0.2,1.0
SAC,44.2,35.8,0.0,0.0,0.0,0.0,0.0
MEM,42.6,37.4,0.0,0.0,0.0,0.0,0.0
GSW,42.4,37.6,0.0,0.0,0.0,0.0,0.0
HOU,39.3,40.7,0.0,0.0,0.0,0.0,0.0
CHI,37.5,42.5,0.0,0.0,0.0,0.0,0.0
ATL,36.8,43.2,0.0,0.0,0.0,0.0,0.0
SAS,35.8,44.2,0.0,0.0,0.0,0.0,0.0
CHO,30.2,49.8,0.0,0.0,0.0,0.0,0.0
UTA,29.6,50.4,0.0,0.0,0.0,0.0,0.0
TOR,28.7,51.3,0.0,0.0,0.0,0.0,0.0
DET,28.7,51.3,0.0,0.0,0.0,0.0,0.0
WAS,28.6,51.4,0.0,0.0,0.0,0.0,0.0
POR,25.4,54.6,0.0,0.0,0.0,0.0,0.0
BRK,25.1,54.9,0.0,0.0,0.0,0.0,0.0
