team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.4504,25.5496,0.3258,0.4293,0.5782,0.7988,1.0
DEN,54.5024,27.4976,0.1624,0.3341,0.5017,0.7234,1.0
CLE,51.1052,30.8948,0.1008,0.1694,0.3339,0.6586,0.9995
MEM,49.9083,32.0917,0.0933,0.2311,0.4251,0.6683,0.9983
MIL,54.7582,27.2418,0.0761,0.1357,0.3324,0.6584,1.0
PHI,50.994,31.006,0.0635,0.1174,0.2838,0.5903,0.999
LAC,44.6306,37.3694,0.0353,0.1184,0.2475,0.4931,0.8902
BRK,47.8888,34.1112,0.0329,0.0693,0.1787,0.4413,0.9861
PHO,44.4445,37.5555,0.0195,0.0705,0.1825,0.4372,0.8729
GSW,42.1523,39.8477,0.0174,0.0594,0.1276,0.2786,0.6032
DAL,43.8804,38.1196,0.0137,0.0571,0.1471,0.3724,0.835
NOP,42.6932,39.3068,0.0122,0.0405,0.1067,0.2754,0.6624
MIA,44.3012,37.6988,0.0103,0.0269,0.1002,0.2703,0.8335
SAC,44.1838,37.8162,0.0088,0.0376,0.1109,0.3308,0.816
MIN,41.5921,40.4079,0.0079,0.0313,0.0821,0.1968,0.5081
NYK,44.3779,37.6221,0.0055,0.0211,0.0808,0.2503,0.8469
WAS,41.2289,40.7711,0.0047,0.0134,0.0419,0.1293,0.4779
ATL,40.9407,41.0593,0.0034,0.0102,0.0365,0.1057,0.4429
TOR,39.545,42.455,0.002,0.0059,0.0251,0.0692,0.2856
POR,39.5831,42.4169,0.0018,0.0063,0.0187,0.0603,0.213
OKC,40.0772,41.9228,0.0008,0.0056,0.0239,0.0792,0.2746
LAL,38.6659,43.3341,0.0008,0.004,0.012,0.0335,0.1252
CHI,37.6935,44.3065,0.0006,0.0014,0.0079,0.0249,0.1108
UTA,39.661,42.339,0.0005,0.0041,0.0142,0.051,0.2011
IND,35.2181,46.7819,0.0,0.0,0.0003,0.0022,0.0144
ORL,33.78,48.22,0.0,0.0,0.0003,0.0007,0.0034
CHO,24.5314,57.4686,0.0,0.0,0.0,0.0,0.0
DET,22.2178,59.7822,0.0,0.0,0.0,0.0,0.0
HOU,19.8226,62.1774,0.0,0.0,0.0,0.0,0.0
SAS,19.1715,62.8285,0.0,0.0,0.0,0.0,0.0
