team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.198,23.802,0.357,0.524,0.682,0.867,0.999
DEN,49.604,30.396,0.09,0.22,0.375,0.594,0.942
PHI,47.827,32.173,0.088,0.143,0.346,0.588,0.928
LAC,48.183,31.817,0.081,0.177,0.296,0.567,0.895
PHO,47.553,32.447,0.081,0.167,0.301,0.536,0.871
GSW,48.289,31.711,0.06,0.129,0.267,0.502,0.898
DAL,46.052,33.948,0.033,0.087,0.177,0.38,0.803
NYK,43.713,36.287,0.029,0.067,0.188,0.412,0.808
ATL,44.168,35.832,0.025,0.067,0.168,0.422,0.835
CLE,41.516,38.484,0.024,0.057,0.128,0.321,0.709
MIL,42.394,37.606,0.024,0.055,0.156,0.38,0.737
LAL,43.174,36.826,0.023,0.059,0.133,0.295,0.661
MIN,43.722,36.278,0.021,0.047,0.136,0.314,0.691
SAC,43.002,36.998,0.013,0.045,0.118,0.27,0.647
NOP,42.35,37.65,0.012,0.035,0.075,0.21,0.588
ORL,40.412,39.588,0.009,0.022,0.087,0.226,0.613
OKC,42.077,37.923,0.007,0.029,0.095,0.213,0.579
IND,37.085,42.915,0.007,0.013,0.041,0.126,0.392
BRK,39.927,40.073,0.005,0.023,0.078,0.239,0.587
TOR,37.34,42.66,0.005,0.014,0.048,0.159,0.445
MIA,37.019,42.981,0.005,0.013,0.043,0.12,0.403
UTA,35.008,44.992,0.001,0.001,0.009,0.05,0.178
MEM,32.793,47.207,0.0,0.002,0.009,0.035,0.096
HOU,28.672,51.328,0.0,0.002,0.005,0.01,0.034
DET,34.249,45.751,0.0,0.001,0.015,0.063,0.233
CHI,31.791,48.209,0.0,0.001,0.012,0.043,0.153
CHO,30.203,49.797,0.0,0.0,0.006,0.025,0.12
POR,31.627,48.373,0.0,0.0,0.003,0.011,0.077
WAS,25.512,54.488,0.0,0.0,0.002,0.009,0.038
SAS,28.54,51.46,0.0,0.0,0.001,0.013,0.04
