team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,65.0,18.0,0.231,0.354,0.555,0.847,1.0
DEN,60.998,25.0,0.161,0.314,0.535,0.864,1.0
CLE,51.998,34.0,0.094,0.197,0.342,0.848,1.0
NYK,53.998,32.0,0.086,0.184,0.431,0.802,1.0
OKC,58.999,25.0,0.069,0.17,0.355,0.628,1.0
MIL,50.999,34.999,0.064,0.125,0.281,0.507,1.0
MIN,59.998,26.0,0.062,0.145,0.274,0.752,1.0
LAC,52.999,32.999,0.043,0.099,0.23,0.496,1.0
DAL,51.999,33.999,0.039,0.079,0.218,0.504,1.0
PHO,49.0,36.998,0.035,0.07,0.124,0.248,1.0
NOP,50.0,35.999,0.034,0.09,0.197,0.372,1.0
PHI,48.0,38.998,0.024,0.04,0.092,0.198,1.0
IND,48.999,36.999,0.022,0.058,0.196,0.493,1.0
LAL,48.0,38.998,0.016,0.033,0.067,0.136,1.0
MIA,47.0,38.0,0.013,0.024,0.056,0.153,1.0
ORL,47.0,38.998,0.007,0.018,0.047,0.152,1.0
SAC,47.0,37.0,0.0,0.0,0.0,0.0,0.0
GSW,46.0,37.0,0.0,0.0,0.0,0.0,0.0
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
CHI,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,36.0,47.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
