team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.469,22.531,0.323,0.468,0.649,0.834,1.0
PHI,54.093,27.907,0.157,0.231,0.492,0.729,1.0
MIN,56.123,25.877,0.122,0.258,0.437,0.681,0.999
DEN,52.143,29.857,0.109,0.251,0.409,0.67,0.982
MIL,50.069,31.931,0.043,0.082,0.216,0.542,0.973
LAC,48.231,33.769,0.04,0.117,0.232,0.471,0.895
OKC,49.453,32.547,0.027,0.087,0.194,0.451,0.928
HOU,45.442,36.558,0.025,0.07,0.152,0.333,0.713
NYK,46.139,35.861,0.025,0.051,0.133,0.381,0.872
CLE,46.355,35.645,0.021,0.057,0.137,0.426,0.886
ORL,47.289,34.711,0.02,0.05,0.147,0.43,0.907
LAL,44.302,37.698,0.017,0.042,0.121,0.256,0.602
PHO,43.515,38.485,0.015,0.048,0.124,0.259,0.55
SAC,45.638,36.362,0.011,0.044,0.109,0.28,0.723
DAL,44.455,37.545,0.009,0.039,0.084,0.228,0.601
GSW,43.053,38.947,0.009,0.026,0.075,0.202,0.51
IND,42.152,39.848,0.009,0.023,0.078,0.196,0.607
MIA,42.842,39.158,0.006,0.015,0.06,0.194,0.642
ATL,39.767,42.233,0.005,0.015,0.043,0.106,0.389
NOP,43.168,38.832,0.004,0.018,0.062,0.162,0.481
BRK,40.76,41.24,0.002,0.006,0.027,0.108,0.473
CHI,35.225,46.775,0.001,0.001,0.004,0.012,0.082
TOR,36.821,45.179,0.0,0.001,0.014,0.042,0.169
MEM,28.321,53.679,0.0,0.0,0.001,0.002,0.002
UTA,33.698,48.302,0.0,0.0,0.0,0.005,0.014
CHO,25.774,56.226,0.0,0.0,0.0,0.0,0.0
POR,24.101,57.899,0.0,0.0,0.0,0.0,0.0
SAS,22.972,59.028,0.0,0.0,0.0,0.0,0.0
DET,19.336,62.664,0.0,0.0,0.0,0.0,0.0
WAS,19.294,62.706,0.0,0.0,0.0,0.0,0.0
