team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,65.005,16.995,0.321,0.455,0.635,0.819,1.0
DEN,57.357,24.643,0.152,0.304,0.451,0.697,1.0
MIL,52.26,29.74,0.099,0.184,0.43,0.717,1.0
CLE,50.003,31.997,0.093,0.168,0.349,0.7,0.998
PHO,47.726,34.274,0.061,0.132,0.255,0.45,0.869
OKC,55.827,26.173,0.05,0.123,0.256,0.554,1.0
MIN,55.463,26.537,0.045,0.137,0.292,0.551,1.0
LAC,51.423,30.577,0.033,0.078,0.216,0.488,0.991
NYK,48.676,33.324,0.027,0.063,0.167,0.538,0.99
NOP,50.126,31.874,0.026,0.083,0.193,0.451,0.974
SAC,47.572,34.428,0.024,0.052,0.126,0.296,0.799
DAL,47.366,34.634,0.013,0.04,0.106,0.275,0.757
PHI,44.564,37.436,0.012,0.05,0.132,0.309,0.859
IND,45.883,36.117,0.011,0.033,0.104,0.282,0.902
GSW,43.124,38.876,0.011,0.028,0.049,0.107,0.254
ORL,47.622,34.378,0.009,0.021,0.084,0.351,0.981
MIA,44.84,37.16,0.007,0.02,0.072,0.213,0.871
LAL,44.06,37.94,0.005,0.022,0.052,0.116,0.29
CHI,39.549,42.451,0.001,0.002,0.013,0.039,0.238
ATL,36.295,45.705,0.0,0.004,0.014,0.032,0.154
HOU,41.083,40.917,0.0,0.001,0.004,0.015,0.066
BRK,31.449,50.551,0.0,0.0,0.0,0.0,0.007
UTA,32.84,49.16,0.0,0.0,0.0,0.0,0.0
MEM,28.751,53.249,0.0,0.0,0.0,0.0,0.0
TOR,27.337,54.663,0.0,0.0,0.0,0.0,0.0
POR,22.821,59.179,0.0,0.0,0.0,0.0,0.0
CHO,20.51,61.49,0.0,0.0,0.0,0.0,0.0
SAS,18.794,63.206,0.0,0.0,0.0,0.0,0.0
WAS,15.925,66.075,0.0,0.0,0.0,0.0,0.0
DET,15.749,66.251,0.0,0.0,0.0,0.0,0.0
