team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.406,21.594,0.375,0.505,0.703,0.868,1.0
PHI,54.826,27.174,0.144,0.232,0.502,0.764,0.998
MIN,55.622,26.378,0.125,0.296,0.454,0.71,0.999
DEN,52.366,29.634,0.111,0.253,0.421,0.669,0.987
OKC,48.329,33.671,0.033,0.081,0.2,0.431,0.87
MIL,49.281,32.719,0.031,0.062,0.168,0.534,0.968
LAC,46.76,35.24,0.027,0.081,0.204,0.412,0.812
HOU,46.455,35.545,0.024,0.072,0.169,0.367,0.787
NYK,46.104,35.896,0.018,0.038,0.123,0.354,0.86
ORL,47.847,34.153,0.017,0.049,0.149,0.444,0.92
PHO,44.12,37.88,0.016,0.052,0.119,0.287,0.624
LAL,44.915,37.085,0.015,0.056,0.133,0.292,0.678
CLE,45.381,36.619,0.014,0.04,0.14,0.348,0.841
MIA,43.206,38.794,0.011,0.032,0.07,0.206,0.682
GSW,41.687,40.313,0.01,0.031,0.067,0.148,0.387
IND,43.662,38.338,0.009,0.018,0.073,0.229,0.679
DAL,44.952,37.048,0.006,0.029,0.095,0.27,0.667
SAC,44.84,37.16,0.005,0.031,0.082,0.244,0.648
NOP,43.59,38.41,0.004,0.018,0.053,0.164,0.524
BRK,41.728,40.272,0.003,0.011,0.039,0.133,0.491
ATL,39.716,42.284,0.002,0.011,0.026,0.084,0.363
TOR,36.642,45.358,0.0,0.001,0.006,0.029,0.14
CHI,34.444,47.556,0.0,0.001,0.001,0.007,0.058
UTA,33.58,48.42,0.0,0.0,0.002,0.005,0.014
MEM,27.783,54.217,0.0,0.0,0.001,0.001,0.003
CHO,26.101,55.899,0.0,0.0,0.0,0.0,0.0
POR,23.714,58.286,0.0,0.0,0.0,0.0,0.0
SAS,23.086,58.914,0.0,0.0,0.0,0.0,0.0
DET,19.661,62.339,0.0,0.0,0.0,0.0,0.0
WAS,19.196,62.804,0.0,0.0,0.0,0.0,0.0
