team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.204,19.796,0.216,0.341,0.501,0.735,1.0
DEN,54.445,27.555,0.136,0.231,0.361,0.628,1.0
MIL,51.772,30.228,0.11,0.191,0.399,0.656,0.999
CLE,51.349,30.651,0.089,0.159,0.34,0.657,1.0
NOP,48.236,33.764,0.052,0.11,0.206,0.389,0.923
PHO,46.634,35.366,0.051,0.118,0.24,0.452,0.836
LAC,51.939,30.061,0.051,0.116,0.219,0.487,0.997
MIN,54.579,27.421,0.048,0.13,0.283,0.549,1.0
OKC,54.46,27.54,0.041,0.108,0.266,0.535,1.0
PHI,45.363,36.637,0.038,0.077,0.162,0.378,0.893
NYK,47.054,34.946,0.032,0.07,0.175,0.44,0.951
MIA,46.505,35.495,0.028,0.054,0.138,0.395,0.931
SAC,46.764,35.236,0.025,0.057,0.133,0.341,0.79
GSW,44.902,37.098,0.021,0.059,0.138,0.278,0.607
ORL,47.164,34.836,0.017,0.052,0.134,0.338,0.924
IND,44.618,37.382,0.014,0.036,0.103,0.276,0.797
LAL,43.14,38.86,0.014,0.035,0.074,0.153,0.339
DAL,44.308,37.692,0.008,0.036,0.08,0.183,0.487
CHI,39.729,42.271,0.004,0.009,0.023,0.076,0.284
ATL,36.938,45.062,0.004,0.008,0.017,0.033,0.168
BRK,34.16,47.84,0.001,0.003,0.008,0.014,0.044
HOU,37.234,44.766,0.0,0.0,0.0,0.005,0.017
TOR,31.624,50.376,0.0,0.0,0.0,0.002,0.009
UTA,35.739,46.261,0.0,0.0,0.0,0.0,0.004
MEM,31.005,50.995,0.0,0.0,0.0,0.0,0.0
POR,24.525,57.475,0.0,0.0,0.0,0.0,0.0
CHO,22.232,59.768,0.0,0.0,0.0,0.0,0.0
SAS,19.866,62.134,0.0,0.0,0.0,0.0,0.0
DET,16.177,65.823,0.0,0.0,0.0,0.0,0.0
WAS,15.335,66.665,0.0,0.0,0.0,0.0,0.0
