team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.679,22.321,0.35,0.484,0.654,0.852,1.0
DEN,49.82,30.18,0.111,0.252,0.401,0.635,0.963
MIN,51.827,28.173,0.105,0.222,0.39,0.646,0.984
PHI,51.404,28.596,0.101,0.182,0.399,0.675,0.982
PHO,46.443,33.557,0.044,0.112,0.26,0.485,0.873
ORL,46.521,33.479,0.033,0.076,0.171,0.43,0.893
MIL,47.122,32.878,0.03,0.069,0.184,0.475,0.926
OKC,46.744,33.256,0.025,0.067,0.156,0.383,0.857
NYK,46.2,33.8,0.025,0.055,0.164,0.401,0.87
LAL,43.648,36.352,0.022,0.058,0.138,0.301,0.692
DAL,43.712,36.288,0.021,0.057,0.126,0.297,0.692
CLE,42.533,37.467,0.021,0.038,0.109,0.277,0.657
LAC,42.863,37.137,0.019,0.064,0.141,0.318,0.63
HOU,43.54,36.46,0.019,0.057,0.125,0.292,0.672
GSW,41.66,38.34,0.017,0.047,0.111,0.213,0.513
SAC,43.171,36.829,0.016,0.045,0.095,0.269,0.65
MIA,43.193,36.807,0.012,0.02,0.072,0.249,0.7
IND,43.44,36.56,0.011,0.03,0.117,0.295,0.725
ATL,41.54,38.46,0.01,0.029,0.082,0.202,0.59
BRK,38.679,41.321,0.003,0.012,0.031,0.079,0.322
NOP,40.479,39.521,0.002,0.017,0.052,0.145,0.418
TOR,38.018,41.982,0.001,0.004,0.016,0.058,0.304
UTA,32.975,47.025,0.001,0.001,0.004,0.014,0.049
CHI,31.207,48.793,0.001,0.001,0.001,0.007,0.03
MEM,28.991,51.009,0.0,0.001,0.001,0.002,0.007
CHO,26.387,53.613,0.0,0.0,0.0,0.0,0.001
DET,25.488,54.512,0.0,0.0,0.0,0.0,0.0
SAS,23.458,56.542,0.0,0.0,0.0,0.0,0.0
POR,22.531,57.469,0.0,0.0,0.0,0.0,0.0
WAS,18.727,61.273,0.0,0.0,0.0,0.0,0.0
