team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.189,20.811,0.388,0.519,0.694,0.873,1.0
MIN,56.243,25.757,0.147,0.309,0.466,0.707,1.0
PHI,52.959,29.041,0.125,0.196,0.452,0.739,0.997
DEN,53.069,28.931,0.113,0.246,0.417,0.691,0.998
MIL,50.764,31.236,0.044,0.075,0.236,0.563,0.992
OKC,52.011,29.989,0.034,0.116,0.286,0.565,0.992
LAC,50.45,31.55,0.029,0.113,0.267,0.574,0.975
CLE,46.69,35.31,0.019,0.049,0.147,0.39,0.922
PHO,43.341,38.659,0.018,0.061,0.12,0.251,0.557
NYK,47.421,34.579,0.017,0.054,0.144,0.423,0.95
IND,46.256,35.744,0.013,0.034,0.107,0.341,0.879
ORL,45.911,36.089,0.011,0.04,0.119,0.345,0.872
HOU,43.51,38.49,0.008,0.046,0.093,0.219,0.573
SAC,44.84,37.16,0.007,0.029,0.088,0.261,0.677
MIA,45.228,36.772,0.007,0.029,0.076,0.24,0.831
NOP,45.516,36.484,0.005,0.024,0.088,0.261,0.713
LAL,41.594,40.406,0.005,0.019,0.06,0.136,0.376
DAL,44.947,37.053,0.004,0.025,0.074,0.224,0.69
GSW,40.326,41.674,0.003,0.006,0.026,0.068,0.268
UTA,39.713,42.287,0.002,0.006,0.015,0.043,0.18
CHI,36.863,45.137,0.001,0.002,0.006,0.022,0.136
ATL,37.653,44.347,0.0,0.001,0.009,0.031,0.19
BRK,36.464,45.536,0.0,0.001,0.007,0.022,0.129
TOR,35.502,46.498,0.0,0.0,0.003,0.011,0.102
MEM,31.669,50.331,0.0,0.0,0.0,0.0,0.001
POR,22.546,59.454,0.0,0.0,0.0,0.0,0.0
CHO,22.545,59.455,0.0,0.0,0.0,0.0,0.0
SAS,21.072,60.928,0.0,0.0,0.0,0.0,0.0
WAS,17.515,64.485,0.0,0.0,0.0,0.0,0.0
DET,16.193,65.807,0.0,0.0,0.0,0.0,0.0
