team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,64.0,18.0,0.211,0.331,0.501,0.743,1.0
DEN,57.0,25.0,0.123,0.239,0.375,0.605,1.0
MIL,49.578,33.422,0.11,0.194,0.357,0.608,1.0
PHO,49.462,33.538,0.092,0.173,0.314,0.533,0.938
NYK,50.0,32.0,0.064,0.121,0.293,0.603,1.0
OKC,57.0,25.0,0.061,0.127,0.244,0.481,1.0
MIN,56.538,26.462,0.051,0.116,0.218,0.476,1.0
CLE,48.632,34.368,0.05,0.102,0.218,0.511,0.995
PHI,48.0,35.0,0.041,0.073,0.207,0.491,0.992
NOP,49.58,34.42,0.033,0.087,0.218,0.46,0.936
LAC,51.597,31.403,0.032,0.091,0.2,0.479,1.0
IND,47.422,35.578,0.03,0.074,0.14,0.34,0.905
DAL,50.403,32.597,0.03,0.069,0.189,0.459,0.987
MIA,46.678,37.322,0.021,0.051,0.137,0.324,0.84
ORL,47.368,35.632,0.018,0.049,0.125,0.314,0.872
LAL,48.0,35.0,0.015,0.048,0.125,0.268,0.598
SAC,47.42,36.58,0.009,0.024,0.07,0.151,0.36
GSW,46.0,37.0,0.007,0.026,0.047,0.088,0.181
ATL,36.0,47.0,0.002,0.003,0.008,0.026,0.154
CHI,40.322,43.678,0.0,0.002,0.014,0.04,0.242
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
