team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.012,19.988,0.404,0.526,0.702,0.871,1.0
PHI,54.754,27.246,0.132,0.211,0.496,0.752,1.0
DEN,54.26,27.74,0.11,0.274,0.465,0.712,0.999
MIN,56.216,25.784,0.109,0.285,0.465,0.715,1.0
LAC,51.055,30.945,0.047,0.117,0.254,0.577,0.989
OKC,53.087,28.913,0.04,0.128,0.268,0.584,0.999
MIL,51.176,30.824,0.036,0.074,0.204,0.545,0.994
CLE,48.767,33.233,0.027,0.065,0.166,0.473,0.971
PHO,45.142,36.858,0.02,0.07,0.163,0.354,0.793
ORL,45.617,36.383,0.017,0.041,0.105,0.312,0.879
NYK,48.162,33.838,0.011,0.036,0.147,0.461,0.958
HOU,42.264,39.736,0.009,0.031,0.087,0.195,0.472
MIA,44.335,37.665,0.009,0.022,0.065,0.22,0.81
DAL,43.675,37.325,0.007,0.023,0.068,0.205,0.616
IND,44.804,37.196,0.006,0.019,0.09,0.276,0.826
NOP,45.19,36.81,0.005,0.022,0.088,0.254,0.798
LAL,41.521,40.479,0.005,0.019,0.057,0.137,0.386
SAC,43.576,38.424,0.003,0.021,0.061,0.182,0.6
UTA,39.336,41.664,0.002,0.004,0.009,0.037,0.183
ATL,37.0,45.0,0.001,0.004,0.015,0.04,0.181
GSW,38.695,41.305,0.0,0.006,0.015,0.048,0.165
BRK,35.798,46.202,0.0,0.001,0.005,0.017,0.117
CHI,37.953,44.047,0.0,0.001,0.004,0.022,0.192
TOR,34.798,47.202,0.0,0.0,0.001,0.011,0.072
MEM,30.955,51.045,0.0,0.0,0.0,0.0,0.0
POR,23.242,58.758,0.0,0.0,0.0,0.0,0.0
CHO,22.059,59.941,0.0,0.0,0.0,0.0,0.0
SAS,19.825,62.175,0.0,0.0,0.0,0.0,0.0
WAS,16.912,65.088,0.0,0.0,0.0,0.0,0.0
DET,15.814,66.186,0.0,0.0,0.0,0.0,0.0
