team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.741,20.259,0.216,0.343,0.521,0.744,1.0
DEN,53.72,28.28,0.117,0.233,0.371,0.601,0.998
CLE,52.199,29.801,0.097,0.189,0.4,0.668,0.995
MIL,50.641,31.359,0.081,0.163,0.321,0.627,0.996
OKC,54.485,27.515,0.068,0.124,0.258,0.544,1.0
MIN,54.798,27.202,0.063,0.143,0.27,0.526,0.998
PHO,46.982,35.018,0.062,0.139,0.251,0.443,0.835
NYK,48.193,33.807,0.046,0.086,0.192,0.456,0.967
LAC,51.759,30.241,0.04,0.096,0.237,0.509,0.992
PHI,46.049,35.951,0.037,0.076,0.173,0.424,0.907
NOP,46.846,35.154,0.03,0.074,0.16,0.382,0.825
DAL,45.475,36.525,0.028,0.057,0.128,0.276,0.666
IND,44.642,37.358,0.024,0.044,0.122,0.294,0.821
SAC,46.47,35.53,0.02,0.052,0.133,0.306,0.761
ORL,45.076,36.924,0.018,0.036,0.101,0.288,0.848
LAL,42.899,39.101,0.016,0.034,0.081,0.168,0.381
GSW,43.618,38.382,0.014,0.047,0.106,0.229,0.491
MIA,45.932,36.068,0.012,0.044,0.107,0.339,0.901
CHI,39.372,42.628,0.006,0.012,0.044,0.103,0.315
ATL,36.2,45.8,0.004,0.006,0.015,0.038,0.154
HOU,37.079,44.921,0.001,0.001,0.002,0.008,0.03
BRK,33.815,48.185,0.0,0.001,0.001,0.009,0.053
TOR,33.258,48.742,0.0,0.0,0.003,0.01,0.043
UTA,37.403,44.597,0.0,0.0,0.003,0.008,0.023
MEM,31.328,50.672,0.0,0.0,0.0,0.0,0.0
CHO,24.065,57.935,0.0,0.0,0.0,0.0,0.0
POR,23.89,58.11,0.0,0.0,0.0,0.0,0.0
SAS,18.897,63.103,0.0,0.0,0.0,0.0,0.0
WAS,16.828,65.172,0.0,0.0,0.0,0.0,0.0
DET,16.34,65.66,0.0,0.0,0.0,0.0,0.0
