team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.475,20.525,0.434,0.579,0.774,0.898,1.0
PHI,54.566,27.434,0.147,0.226,0.513,0.791,0.997
MIN,56.306,25.694,0.135,0.32,0.518,0.755,1.0
DEN,53.864,28.136,0.104,0.294,0.477,0.704,0.991
LAC,47.537,34.463,0.035,0.093,0.207,0.479,0.879
MIL,51.091,30.909,0.024,0.059,0.202,0.596,0.99
CLE,46.525,35.475,0.019,0.044,0.128,0.398,0.904
HOU,45.537,36.463,0.018,0.066,0.16,0.372,0.775
OKC,49.966,32.034,0.015,0.079,0.219,0.511,0.956
NYK,46.391,35.609,0.015,0.034,0.113,0.338,0.879
ORL,47.564,34.436,0.014,0.031,0.125,0.405,0.906
PHO,41.727,40.273,0.01,0.035,0.074,0.164,0.441
GSW,43.211,38.789,0.008,0.027,0.066,0.194,0.57
MIA,45.169,36.831,0.008,0.013,0.066,0.285,0.823
DAL,44.678,37.322,0.003,0.032,0.092,0.236,0.702
LAL,43.725,38.275,0.003,0.024,0.092,0.255,0.598
SAC,43.682,38.318,0.003,0.018,0.062,0.17,0.592
IND,42.192,39.808,0.002,0.006,0.049,0.151,0.592
ATL,38.581,43.419,0.002,0.005,0.008,0.05,0.29
BRK,40.121,41.879,0.001,0.003,0.017,0.068,0.399
NOP,42.389,39.611,0.0,0.012,0.032,0.152,0.454
CHI,36.255,45.745,0.0,0.0,0.003,0.013,0.128
TOR,35.33,46.67,0.0,0.0,0.002,0.007,0.092
UTA,35.063,46.937,0.0,0.0,0.001,0.007,0.038
MEM,30.729,51.271,0.0,0.0,0.0,0.001,0.004
CHO,24.304,57.696,0.0,0.0,0.0,0.0,0.0
POR,23.711,58.289,0.0,0.0,0.0,0.0,0.0
SAS,21.372,60.628,0.0,0.0,0.0,0.0,0.0
WAS,18.937,63.063,0.0,0.0,0.0,0.0,0.0
DET,18.002,63.998,0.0,0.0,0.0,0.0,0.0
