team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.477,20.523,0.21,0.333,0.532,0.754,1.0
DEN,54.771,27.229,0.114,0.216,0.366,0.623,1.0
MIL,51.352,30.648,0.111,0.187,0.35,0.648,0.999
CLE,51.769,30.231,0.092,0.182,0.365,0.64,0.999
OKC,54.753,27.247,0.067,0.135,0.29,0.567,0.999
PHO,46.637,35.363,0.063,0.136,0.245,0.453,0.813
MIN,54.517,27.483,0.053,0.118,0.252,0.524,1.0
LAC,52.015,29.985,0.048,0.125,0.259,0.498,0.994
NYK,47.237,34.763,0.045,0.089,0.197,0.495,0.972
NOP,48.767,33.233,0.038,0.096,0.189,0.421,0.932
PHI,44.902,37.098,0.026,0.065,0.176,0.382,0.877
SAC,47.061,34.939,0.025,0.062,0.147,0.338,0.808
GSW,44.381,37.619,0.022,0.053,0.109,0.213,0.51
MIA,45.668,36.332,0.022,0.047,0.126,0.347,0.883
IND,44.032,37.968,0.019,0.041,0.095,0.258,0.764
ORL,46.658,35.342,0.015,0.035,0.112,0.34,0.936
DAL,44.797,37.203,0.015,0.034,0.083,0.198,0.537
LAL,43.538,38.462,0.01,0.024,0.057,0.157,0.389
CHI,40.438,41.562,0.005,0.018,0.033,0.089,0.329
ATL,37.633,44.367,0.0,0.003,0.014,0.044,0.217
HOU,37.683,44.317,0.0,0.001,0.003,0.008,0.016
BRK,33.508,48.492,0.0,0.0,0.0,0.003,0.02
TOR,31.52,50.48,0.0,0.0,0.0,0.0,0.004
UTA,35.926,46.074,0.0,0.0,0.0,0.0,0.002
MEM,30.572,51.428,0.0,0.0,0.0,0.0,0.0
POR,24.081,57.919,0.0,0.0,0.0,0.0,0.0
CHO,21.729,60.271,0.0,0.0,0.0,0.0,0.0
SAS,19.668,62.332,0.0,0.0,0.0,0.0,0.0
DET,16.711,65.289,0.0,0.0,0.0,0.0,0.0
WAS,16.199,65.801,0.0,0.0,0.0,0.0,0.0
