team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.58,21.42,0.381,0.533,0.693,0.848,1.0
DEN,52.776,29.224,0.133,0.317,0.486,0.716,0.996
PHI,53.698,28.302,0.13,0.205,0.46,0.729,0.995
MIN,55.346,26.654,0.125,0.283,0.472,0.716,0.998
OKC,48.578,33.422,0.03,0.078,0.2,0.448,0.904
MIL,48.21,32.79,0.028,0.066,0.175,0.48,0.92
PHO,46.784,34.216,0.026,0.083,0.196,0.442,0.858
ORL,48.138,33.862,0.022,0.051,0.164,0.441,0.923
LAC,44.238,37.762,0.02,0.047,0.132,0.327,0.706
NYK,47.168,33.832,0.015,0.043,0.136,0.435,0.913
LAL,44.614,36.386,0.013,0.051,0.124,0.304,0.719
CLE,45.263,36.737,0.012,0.033,0.117,0.334,0.801
GSW,42.671,39.329,0.01,0.036,0.092,0.229,0.556
SAC,44.239,36.761,0.009,0.03,0.097,0.241,0.668
IND,43.21,37.79,0.009,0.023,0.072,0.221,0.655
MIA,43.404,38.596,0.009,0.018,0.081,0.204,0.637
HOU,43.139,38.861,0.007,0.03,0.086,0.235,0.583
DAL,43.103,38.897,0.007,0.029,0.062,0.205,0.57
ATL,41.363,40.637,0.004,0.011,0.043,0.135,0.484
BRK,40.828,41.172,0.004,0.01,0.036,0.108,0.404
TOR,38.244,43.756,0.004,0.007,0.022,0.061,0.239
NOP,40.906,40.094,0.002,0.014,0.048,0.127,0.391
UTA,33.586,48.414,0.0,0.002,0.005,0.008,0.04
CHI,32.869,49.131,0.0,0.0,0.001,0.004,0.029
MEM,30.766,51.234,0.0,0.0,0.0,0.002,0.011
CHO,26.542,55.458,0.0,0.0,0.0,0.0,0.0
POR,24.134,57.866,0.0,0.0,0.0,0.0,0.0
SAS,23.128,58.872,0.0,0.0,0.0,0.0,0.0
DET,20.526,61.474,0.0,0.0,0.0,0.0,0.0
WAS,18.949,63.051,0.0,0.0,0.0,0.0,0.0
