team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,63.948,18.052,0.231,0.36,0.526,0.774,1.0
DEN,56.115,25.885,0.162,0.258,0.427,0.657,1.0
MIL,51.932,30.068,0.106,0.185,0.409,0.669,1.0
CLE,49.348,32.652,0.081,0.161,0.324,0.678,0.999
MIN,56.47,25.53,0.063,0.152,0.301,0.576,1.0
OKC,55.693,26.307,0.055,0.107,0.248,0.519,1.0
PHO,47.156,34.844,0.055,0.096,0.183,0.355,0.749
NOP,49.566,32.434,0.04,0.104,0.214,0.472,0.97
LAC,51.238,30.762,0.037,0.097,0.214,0.482,0.996
NYK,48.872,33.128,0.031,0.099,0.227,0.58,0.999
DAL,49.079,32.921,0.029,0.076,0.178,0.394,0.936
PHI,43.785,38.215,0.024,0.06,0.141,0.304,0.837
SAC,46.732,35.268,0.018,0.05,0.105,0.269,0.659
ORL,46.983,35.017,0.017,0.055,0.127,0.354,0.97
IND,45.869,36.131,0.017,0.037,0.118,0.3,0.933
MIA,45.043,36.957,0.013,0.038,0.106,0.279,0.882
GSW,44.23,37.77,0.011,0.03,0.06,0.118,0.28
LAL,45.143,36.857,0.007,0.026,0.059,0.137,0.348
HOU,42.543,39.457,0.001,0.004,0.011,0.021,0.062
CHI,38.741,43.259,0.001,0.003,0.012,0.035,0.209
ATL,37.454,44.546,0.001,0.002,0.009,0.026,0.169
BRK,32.857,49.143,0.0,0.0,0.001,0.001,0.002
UTA,31.679,50.321,0.0,0.0,0.0,0.0,0.0
MEM,27.455,54.545,0.0,0.0,0.0,0.0,0.0
TOR,26.438,55.562,0.0,0.0,0.0,0.0,0.0
POR,21.72,60.28,0.0,0.0,0.0,0.0,0.0
SAS,20.937,61.063,0.0,0.0,0.0,0.0,0.0
CHO,20.862,61.138,0.0,0.0,0.0,0.0,0.0
WAS,16.335,65.665,0.0,0.0,0.0,0.0,0.0
DET,15.777,66.223,0.0,0.0,0.0,0.0,0.0
