team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.903,21.097,0.428,0.54,0.705,0.865,1.0
PHI,54.995,27.005,0.148,0.234,0.523,0.762,1.0
MIN,55.997,26.003,0.121,0.264,0.437,0.689,0.999
DEN,53.109,28.891,0.097,0.272,0.467,0.713,0.992
OKC,52.377,29.623,0.027,0.12,0.269,0.556,0.991
LAC,47.859,34.141,0.027,0.109,0.209,0.453,0.893
MIL,51.553,30.447,0.027,0.062,0.22,0.587,0.993
CLE,45.818,36.182,0.023,0.048,0.12,0.402,0.884
ORL,46.004,35.996,0.016,0.037,0.115,0.342,0.894
NYK,45.621,36.379,0.016,0.03,0.122,0.371,0.89
HOU,44.216,37.784,0.013,0.054,0.127,0.296,0.657
LAL,43.011,38.989,0.012,0.034,0.074,0.209,0.519
PHO,43.929,38.071,0.011,0.05,0.117,0.269,0.612
MIA,44.715,37.285,0.01,0.018,0.076,0.272,0.833
IND,44.222,37.778,0.007,0.021,0.079,0.271,0.806
SAC,44.435,37.565,0.005,0.027,0.082,0.242,0.633
NOP,44.14,37.86,0.004,0.019,0.071,0.197,0.616
DAL,43.867,38.133,0.003,0.032,0.085,0.21,0.615
GSW,42.048,39.952,0.003,0.018,0.059,0.15,0.411
ATL,38.114,43.886,0.001,0.005,0.018,0.057,0.265
TOR,35.272,46.728,0.001,0.003,0.007,0.015,0.095
BRK,37.686,44.314,0.0,0.001,0.009,0.032,0.213
CHI,36.368,45.632,0.0,0.001,0.006,0.024,0.127
UTA,36.318,45.682,0.0,0.001,0.003,0.015,0.06
MEM,30.396,51.604,0.0,0.0,0.0,0.001,0.002
CHO,24.461,57.539,0.0,0.0,0.0,0.0,0.0
POR,23.843,58.157,0.0,0.0,0.0,0.0,0.0
SAS,20.896,61.104,0.0,0.0,0.0,0.0,0.0
WAS,19.503,62.497,0.0,0.0,0.0,0.0,0.0
DET,18.324,63.676,0.0,0.0,0.0,0.0,0.0
