team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,57.239,22.761,0.416,0.545,0.74,0.9,1.0
PHI,53.601,26.399,0.19,0.281,0.578,0.796,0.997
MIN,53.293,26.707,0.117,0.28,0.473,0.732,1.0
DEN,52.239,27.761,0.115,0.305,0.487,0.738,0.997
PHO,42.988,37.012,0.022,0.082,0.166,0.35,0.71
LAC,42.549,37.451,0.019,0.068,0.153,0.325,0.728
GSW,45.136,34.864,0.018,0.072,0.164,0.429,0.853
NYK,45.353,34.647,0.014,0.036,0.146,0.424,0.86
MIL,43.375,36.625,0.013,0.031,0.123,0.335,0.76
OKC,44.25,35.75,0.012,0.055,0.143,0.362,0.779
CLE,42.265,37.735,0.012,0.028,0.09,0.285,0.687
DAL,45.452,34.548,0.011,0.062,0.158,0.384,0.837
IND,43.058,36.942,0.009,0.024,0.066,0.264,0.709
LAL,41.069,38.931,0.008,0.029,0.086,0.216,0.57
ATL,43.962,36.038,0.008,0.022,0.089,0.332,0.77
MIA,42.628,37.372,0.006,0.016,0.074,0.274,0.706
BRK,40.119,39.881,0.003,0.005,0.028,0.135,0.516
HOU,41.052,38.948,0.002,0.015,0.069,0.183,0.551
ORL,39.84,40.16,0.002,0.006,0.037,0.143,0.49
TOR,38.59,41.41,0.002,0.005,0.026,0.094,0.38
CHI,32.927,47.073,0.001,0.001,0.003,0.017,0.11
SAC,40.839,39.161,0.0,0.021,0.061,0.165,0.546
NOP,37.83,42.17,0.0,0.01,0.032,0.098,0.312
MEM,31.045,48.955,0.0,0.001,0.005,0.009,0.047
UTA,31.589,48.411,0.0,0.0,0.003,0.008,0.063
CHO,26.149,53.851,0.0,0.0,0.0,0.001,0.007
POR,26.031,53.969,0.0,0.0,0.0,0.001,0.007
DET,26.149,53.851,0.0,0.0,0.0,0.0,0.005
WAS,24.192,55.808,0.0,0.0,0.0,0.0,0.003
SAS,25.191,54.809,0.0,0.0,0.0,0.0,0.0
