team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,63.853,18.147,0.2,0.323,0.512,0.751,1.0
DEN,57.287,24.713,0.123,0.242,0.404,0.623,1.0
MIL,51.762,30.238,0.094,0.17,0.363,0.646,1.0
CLE,49.521,32.479,0.092,0.185,0.323,0.638,0.998
MIN,55.663,26.337,0.061,0.129,0.273,0.541,1.0
PHO,46.917,35.083,0.061,0.129,0.235,0.424,0.769
OKC,55.945,26.055,0.06,0.124,0.252,0.504,1.0
NYK,48.979,33.021,0.052,0.102,0.228,0.54,0.993
LAC,50.062,31.938,0.041,0.103,0.213,0.451,0.968
NOP,49.507,32.493,0.038,0.096,0.21,0.467,0.959
PHI,44.668,37.332,0.033,0.068,0.155,0.331,0.861
DAL,48.626,33.374,0.03,0.067,0.164,0.403,0.902
SAC,47.226,34.774,0.027,0.056,0.12,0.299,0.733
MIA,44.539,37.461,0.025,0.046,0.102,0.263,0.826
ORL,47.574,34.426,0.021,0.05,0.147,0.385,0.975
IND,46.091,35.909,0.02,0.045,0.136,0.348,0.923
GSW,43.1,38.9,0.009,0.024,0.048,0.101,0.217
LAL,45.144,36.856,0.008,0.024,0.071,0.162,0.397
HOU,41.38,40.62,0.002,0.006,0.01,0.025,0.055
CHI,38.616,43.384,0.002,0.004,0.013,0.051,0.219
ATL,37.04,44.96,0.001,0.007,0.021,0.047,0.204
BRK,32.013,49.987,0.0,0.0,0.0,0.0,0.001
UTA,32.782,49.218,0.0,0.0,0.0,0.0,0.0
MEM,28.632,53.368,0.0,0.0,0.0,0.0,0.0
TOR,26.921,55.079,0.0,0.0,0.0,0.0,0.0
POR,22.754,59.246,0.0,0.0,0.0,0.0,0.0
CHO,20.614,61.386,0.0,0.0,0.0,0.0,0.0
SAS,19.841,62.159,0.0,0.0,0.0,0.0,0.0
WAS,17.336,64.664,0.0,0.0,0.0,0.0,0.0
DET,15.607,66.393,0.0,0.0,0.0,0.0,0.0
