team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,56.341,23.659,0.392,0.515,0.676,0.857,0.994
DEN,51.109,28.891,0.121,0.261,0.432,0.678,0.962
PHI,48.866,31.134,0.086,0.163,0.371,0.666,0.96
LAC,48.301,31.699,0.068,0.158,0.308,0.545,0.91
GSW,49.053,30.947,0.063,0.164,0.316,0.569,0.93
PHO,45.531,34.469,0.048,0.121,0.254,0.476,0.826
MIL,43.15,36.85,0.033,0.068,0.18,0.414,0.763
NYK,42.931,37.069,0.027,0.064,0.163,0.391,0.796
CLE,41.043,38.957,0.024,0.052,0.137,0.311,0.693
MIN,43.071,36.929,0.023,0.06,0.118,0.272,0.652
ATL,43.763,36.237,0.021,0.059,0.159,0.392,0.814
LAL,43.915,36.085,0.016,0.063,0.145,0.338,0.715
DAL,44.642,35.358,0.016,0.059,0.129,0.327,0.767
SAC,42.206,37.794,0.016,0.042,0.098,0.239,0.587
NOP,43.333,36.667,0.013,0.031,0.094,0.255,0.666
ORL,40.732,39.268,0.008,0.025,0.092,0.267,0.641
OKC,40.842,39.158,0.007,0.027,0.071,0.187,0.521
MIA,37.868,42.132,0.004,0.012,0.054,0.15,0.462
DET,32.852,47.148,0.004,0.004,0.013,0.04,0.173
IND,38.129,41.871,0.003,0.014,0.055,0.157,0.469
BRK,40.18,39.82,0.001,0.018,0.063,0.204,0.607
UTA,34.861,45.139,0.001,0.008,0.017,0.047,0.175
TOR,36.212,43.788,0.001,0.004,0.021,0.091,0.353
HOU,29.301,50.699,0.001,0.002,0.003,0.012,0.063
CHI,32.137,47.863,0.001,0.001,0.008,0.039,0.161
CHO,29.724,50.276,0.001,0.001,0.007,0.018,0.102
SAS,31.785,48.215,0.001,0.001,0.003,0.019,0.084
POR,31.596,48.404,0.0,0.002,0.008,0.019,0.067
MEM,31.447,48.553,0.0,0.001,0.004,0.017,0.075
WAS,25.079,54.921,0.0,0.0,0.001,0.003,0.012
