team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,55.563,26.437,0.283,0.357,0.509,0.782,1.0
PHI,54.499,27.501,0.145,0.218,0.381,0.708,1.0
DEN,53.166,28.834,0.117,0.297,0.476,0.725,1.0
CLE,50.686,31.314,0.106,0.157,0.365,0.709,1.0
MIL,57.26,24.74,0.099,0.155,0.369,0.706,1.0
MEM,50.503,31.497,0.086,0.254,0.452,0.722,1.0
SAC,49.397,32.603,0.023,0.097,0.244,0.532,1.0
PHO,44.729,37.271,0.021,0.093,0.212,0.53,0.985
BRK,46.794,35.206,0.021,0.036,0.119,0.315,0.989
LAC,42.851,39.149,0.02,0.087,0.18,0.37,0.887
GSW,41.67,40.33,0.019,0.067,0.131,0.322,0.755
NYK,47.891,34.109,0.014,0.033,0.115,0.296,0.997
DAL,42.219,39.781,0.012,0.051,0.142,0.34,0.835
MIA,43.197,38.803,0.012,0.019,0.052,0.165,0.765
ATL,41.386,40.614,0.006,0.01,0.029,0.122,0.542
MIN,40.103,41.897,0.004,0.021,0.06,0.139,0.4
TOR,40.676,41.324,0.004,0.011,0.045,0.116,0.423
NOP,39.245,42.755,0.003,0.013,0.031,0.079,0.24
LAL,40.002,41.998,0.003,0.012,0.037,0.083,0.351
CHI,38.97,43.03,0.001,0.002,0.013,0.06,0.186
WAS,38.049,43.951,0.001,0.002,0.003,0.019,0.091
OKC,39.922,42.078,0.0,0.006,0.026,0.109,0.33
POR,36.754,45.246,0.0,0.002,0.003,0.005,0.019
UTA,39.332,42.668,0.0,0.0,0.006,0.044,0.198
IND,36.453,45.547,0.0,0.0,0.0,0.002,0.007
ORL,33.095,48.905,0.0,0.0,0.0,0.0,0.0
CHO,25.199,56.801,0.0,0.0,0.0,0.0,0.0
HOU,20.907,61.093,0.0,0.0,0.0,0.0,0.0
SAS,20.426,61.574,0.0,0.0,0.0,0.0,0.0
DET,19.056,62.944,0.0,0.0,0.0,0.0,0.0
