team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.999,19.001,0.221,0.34,0.519,0.757,1.0
DEN,56.268,25.732,0.115,0.233,0.388,0.636,1.0
MIL,51.669,30.331,0.094,0.184,0.381,0.667,1.0
CLE,50.959,31.041,0.09,0.161,0.328,0.632,1.0
MIN,54.493,27.507,0.062,0.127,0.274,0.552,1.0
PHO,46.998,35.002,0.058,0.135,0.225,0.427,0.844
OKC,54.767,27.233,0.055,0.112,0.236,0.515,1.0
NYK,47.237,34.763,0.042,0.093,0.202,0.48,0.97
LAC,51.338,30.662,0.039,0.102,0.236,0.492,0.993
NOP,49.014,32.986,0.038,0.09,0.215,0.434,0.922
PHI,44.681,37.319,0.038,0.067,0.152,0.353,0.886
SAC,47.42,34.58,0.028,0.066,0.145,0.339,0.814
ORL,47.02,34.98,0.023,0.051,0.132,0.39,0.96
DAL,46.172,35.828,0.021,0.068,0.132,0.295,0.694
IND,44.95,37.05,0.021,0.05,0.118,0.305,0.865
MIA,44.421,37.579,0.019,0.038,0.123,0.295,0.832
GSW,43.125,38.875,0.018,0.041,0.082,0.153,0.34
LAL,43.786,38.214,0.013,0.023,0.062,0.141,0.348
CHI,39.814,42.186,0.002,0.007,0.022,0.066,0.284
ATL,36.103,45.897,0.002,0.006,0.017,0.044,0.163
HOU,39.317,42.683,0.001,0.003,0.005,0.015,0.043
BRK,33.487,48.513,0.0,0.003,0.006,0.011,0.04
UTA,35.246,46.754,0.0,0.0,0.0,0.001,0.002
MEM,29.489,52.511,0.0,0.0,0.0,0.0,0.0
TOR,29.488,52.512,0.0,0.0,0.0,0.0,0.0
POR,24.658,57.342,0.0,0.0,0.0,0.0,0.0
CHO,21.968,60.032,0.0,0.0,0.0,0.0,0.0
SAS,19.701,62.299,0.0,0.0,0.0,0.0,0.0
DET,17.272,64.728,0.0,0.0,0.0,0.0,0.0
WAS,16.14,65.86,0.0,0.0,0.0,0.0,0.0
