team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.564,20.436,0.447,0.577,0.759,0.891,1.0
PHI,54.328,27.672,0.152,0.238,0.548,0.79,0.998
MIN,56.263,25.737,0.135,0.308,0.481,0.727,1.0
DEN,53.681,28.319,0.092,0.265,0.47,0.724,0.996
MIL,50.892,31.108,0.026,0.057,0.187,0.56,0.991
HOU,45.37,36.63,0.024,0.061,0.143,0.358,0.731
OKC,50.002,31.998,0.019,0.083,0.228,0.514,0.955
LAC,47.503,34.497,0.018,0.074,0.183,0.441,0.894
ORL,47.38,34.62,0.014,0.036,0.123,0.407,0.916
PHO,41.938,40.062,0.011,0.043,0.084,0.176,0.442
CLE,46.722,35.278,0.011,0.034,0.113,0.392,0.91
NYK,46.685,35.315,0.009,0.028,0.113,0.384,0.903
MIA,44.916,37.084,0.009,0.015,0.064,0.229,0.797
DAL,44.69,37.31,0.008,0.047,0.102,0.246,0.691
GSW,43.231,38.769,0.008,0.035,0.091,0.214,0.576
LAL,43.461,38.539,0.005,0.033,0.09,0.217,0.584
SAC,43.794,38.206,0.005,0.023,0.067,0.205,0.589
NOP,42.699,39.301,0.003,0.028,0.058,0.165,0.496
ATL,38.641,43.359,0.002,0.004,0.013,0.057,0.28
BRK,40.247,41.753,0.001,0.004,0.022,0.09,0.393
CHI,36.412,45.588,0.001,0.001,0.004,0.012,0.123
IND,42.1,39.9,0.0,0.006,0.051,0.178,0.588
UTA,35.169,46.831,0.0,0.0,0.003,0.013,0.041
TOR,35.105,46.895,0.0,0.0,0.003,0.01,0.101
MEM,30.884,51.116,0.0,0.0,0.0,0.0,0.005
CHO,24.319,57.681,0.0,0.0,0.0,0.0,0.0
POR,23.649,58.351,0.0,0.0,0.0,0.0,0.0
SAS,21.204,60.796,0.0,0.0,0.0,0.0,0.0
WAS,19.113,62.887,0.0,0.0,0.0,0.0,0.0
DET,18.038,63.962,0.0,0.0,0.0,0.0,0.0
