team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.784,22.216,0.213,0.314,0.5,0.738,1.0
CLE,53.204,28.796,0.119,0.205,0.392,0.701,1.0
DEN,53.198,28.802,0.112,0.239,0.393,0.631,0.995
MIL,50.834,31.166,0.112,0.185,0.332,0.641,0.995
PHO,47.238,34.762,0.073,0.171,0.297,0.499,0.836
PHI,47.66,34.34,0.063,0.103,0.228,0.51,0.983
MIN,54.342,27.658,0.055,0.132,0.276,0.532,0.998
OKC,52.374,29.626,0.05,0.123,0.253,0.503,0.993
LAC,51.976,30.024,0.04,0.102,0.227,0.489,0.99
NYK,48.52,33.48,0.031,0.07,0.199,0.482,0.986
NOP,47.519,34.481,0.024,0.058,0.161,0.366,0.833
GSW,43.808,38.192,0.021,0.051,0.12,0.247,0.54
MIA,42.597,39.403,0.019,0.037,0.086,0.217,0.712
DAL,45.433,36.567,0.015,0.047,0.1,0.285,0.667
SAC,45.672,36.328,0.014,0.052,0.107,0.264,0.678
IND,43.933,38.067,0.012,0.031,0.108,0.274,0.815
ORL,44.394,37.606,0.011,0.036,0.093,0.261,0.828
LAL,42.31,39.69,0.009,0.022,0.048,0.134,0.337
ATL,37.492,44.508,0.005,0.012,0.027,0.073,0.248
CHI,39.164,42.836,0.002,0.007,0.028,0.083,0.341
HOU,38.274,43.726,0.0,0.002,0.01,0.029,0.062
UTA,38.716,43.284,0.0,0.001,0.008,0.021,0.071
BRK,34.882,47.118,0.0,0.0,0.006,0.018,0.083
TOR,31.259,50.741,0.0,0.0,0.001,0.002,0.009
MEM,31.535,50.465,0.0,0.0,0.0,0.0,0.0
POR,25.517,56.483,0.0,0.0,0.0,0.0,0.0
CHO,22.247,59.753,0.0,0.0,0.0,0.0,0.0
SAS,20.205,61.795,0.0,0.0,0.0,0.0,0.0
WAS,18.359,63.641,0.0,0.0,0.0,0.0,0.0
DET,17.554,64.446,0.0,0.0,0.0,0.0,0.0
