team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,62.602,19.398,0.202,0.308,0.496,0.752,1.0
DEN,55.126,26.874,0.124,0.235,0.403,0.663,1.0
MIL,52.648,29.352,0.106,0.193,0.362,0.648,1.0
CLE,51.662,30.338,0.106,0.19,0.346,0.646,1.0
MIN,54.593,27.407,0.064,0.142,0.264,0.541,1.0
OKC,53.978,28.022,0.06,0.138,0.28,0.544,0.999
PHO,45.682,36.318,0.045,0.109,0.201,0.387,0.729
LAC,51.452,30.548,0.042,0.103,0.236,0.502,0.992
PHI,46.57,35.43,0.035,0.085,0.198,0.435,0.94
NOP,47.717,34.283,0.034,0.076,0.176,0.378,0.884
NYK,47.702,34.298,0.03,0.077,0.204,0.468,0.974
DAL,45.078,36.922,0.029,0.049,0.112,0.241,0.615
GSW,44.513,37.487,0.025,0.064,0.127,0.258,0.569
LAL,43.765,38.235,0.023,0.044,0.087,0.184,0.466
ORL,46.429,35.571,0.021,0.055,0.129,0.33,0.913
MIA,46.282,35.718,0.019,0.044,0.129,0.351,0.912
SAC,46.062,35.938,0.014,0.04,0.111,0.294,0.721
IND,43.846,38.154,0.014,0.034,0.1,0.256,0.779
CHI,39.226,42.774,0.003,0.006,0.019,0.062,0.276
ATL,35.387,46.613,0.003,0.006,0.012,0.033,0.127
BRK,33.692,48.308,0.001,0.001,0.003,0.013,0.059
TOR,32.146,49.854,0.0,0.001,0.002,0.006,0.02
UTA,36.263,45.737,0.0,0.0,0.002,0.002,0.006
HOU,37.308,44.692,0.0,0.0,0.001,0.006,0.019
MEM,30.365,51.635,0.0,0.0,0.0,0.0,0.0
POR,25.01,56.99,0.0,0.0,0.0,0.0,0.0
CHO,22.632,59.368,0.0,0.0,0.0,0.0,0.0
SAS,20.177,61.823,0.0,0.0,0.0,0.0,0.0
DET,16.414,65.586,0.0,0.0,0.0,0.0,0.0
WAS,15.673,66.327,0.0,0.0,0.0,0.0,0.0
