team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,60.559,21.441,0.228,0.337,0.508,0.787,1.0
CLE,53.209,28.791,0.122,0.199,0.395,0.682,1.0
DEN,52.46,29.54,0.108,0.221,0.384,0.63,0.99
MIL,49.531,32.469,0.095,0.166,0.329,0.599,0.993
PHO,47.951,34.049,0.077,0.164,0.293,0.538,0.894
MIN,55.186,26.814,0.071,0.14,0.272,0.542,1.0
OKC,53.174,28.826,0.046,0.123,0.257,0.532,0.995
PHI,47.285,34.715,0.045,0.101,0.234,0.518,0.962
LAC,52.428,29.572,0.044,0.108,0.25,0.477,0.991
NYK,47.809,34.191,0.041,0.085,0.208,0.489,0.968
NOP,47.974,34.026,0.025,0.072,0.164,0.367,0.859
SAC,46.056,35.944,0.017,0.045,0.099,0.271,0.69
DAL,45.97,36.03,0.017,0.042,0.108,0.279,0.678
GSW,43.538,38.462,0.015,0.047,0.094,0.194,0.425
IND,44.488,37.512,0.014,0.041,0.113,0.276,0.83
LAL,43.601,38.399,0.014,0.036,0.074,0.152,0.427
MIA,44.278,37.722,0.011,0.034,0.087,0.279,0.851
ORL,44.618,37.382,0.008,0.028,0.086,0.253,0.84
ATL,36.498,45.502,0.001,0.003,0.011,0.036,0.175
BRK,34.037,47.963,0.001,0.002,0.006,0.015,0.071
CHI,38.958,43.042,0.0,0.004,0.022,0.064,0.301
UTA,37.564,44.436,0.0,0.001,0.002,0.01,0.023
HOU,37.64,44.36,0.0,0.001,0.002,0.007,0.027
TOR,30.783,51.217,0.0,0.0,0.001,0.002,0.009
MEM,32.521,49.479,0.0,0.0,0.001,0.001,0.001
POR,24.8,57.2,0.0,0.0,0.0,0.0,0.0
CHO,22.758,59.242,0.0,0.0,0.0,0.0,0.0
SAS,19.645,62.355,0.0,0.0,0.0,0.0,0.0
WAS,17.711,64.289,0.0,0.0,0.0,0.0,0.0
DET,16.97,65.03,0.0,0.0,0.0,0.0,0.0
