team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.745,20.255,0.365,0.498,0.687,0.866,1.0
PHI,55.361,26.639,0.14,0.226,0.496,0.738,0.999
MIN,56.633,25.367,0.136,0.275,0.445,0.697,1.0
DEN,54.209,27.791,0.101,0.242,0.435,0.694,0.999
OKC,50.672,31.328,0.038,0.11,0.237,0.527,0.973
LAC,47.589,34.411,0.038,0.098,0.222,0.457,0.897
MIL,51.783,30.217,0.034,0.077,0.215,0.566,0.995
ORL,46.878,35.122,0.024,0.045,0.135,0.381,0.9
NYK,46.162,35.838,0.021,0.046,0.135,0.37,0.889
CLE,47.059,34.941,0.018,0.05,0.138,0.425,0.91
PHO,42.784,39.216,0.015,0.044,0.106,0.221,0.534
HOU,44.575,37.425,0.012,0.063,0.123,0.304,0.701
LAL,44.208,37.792,0.01,0.058,0.136,0.29,0.648
MIA,46.063,35.937,0.01,0.024,0.081,0.306,0.862
DAL,43.872,38.128,0.009,0.029,0.075,0.219,0.618
SAC,43.839,38.161,0.008,0.027,0.075,0.206,0.578
IND,43.128,38.872,0.008,0.022,0.066,0.199,0.674
GSW,42.541,39.459,0.007,0.034,0.079,0.192,0.501
NOP,43.027,38.973,0.003,0.019,0.066,0.183,0.521
BRK,39.156,42.844,0.001,0.005,0.013,0.06,0.31
CHI,35.69,46.31,0.001,0.003,0.006,0.019,0.106
UTA,34.666,47.334,0.001,0.001,0.001,0.01,0.03
ATL,38.298,43.702,0.0,0.003,0.022,0.051,0.241
TOR,35.823,46.177,0.0,0.001,0.006,0.019,0.113
CHO,23.873,58.127,0.0,0.0,0.0,0.0,0.001
MEM,30.256,51.744,0.0,0.0,0.0,0.0,0.0
POR,22.986,59.014,0.0,0.0,0.0,0.0,0.0
SAS,21.204,60.796,0.0,0.0,0.0,0.0,0.0
WAS,18.267,63.733,0.0,0.0,0.0,0.0,0.0
DET,17.653,64.347,0.0,0.0,0.0,0.0,0.0
