team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.139,20.861,0.399,0.524,0.691,0.871,1.0
MIN,56.077,25.923,0.127,0.28,0.477,0.727,1.0
PHI,52.389,29.611,0.117,0.206,0.478,0.736,0.996
DEN,52.49,29.51,0.104,0.245,0.432,0.666,0.996
LAC,49.822,32.178,0.048,0.125,0.274,0.542,0.959
OKC,51.981,30.019,0.039,0.129,0.253,0.572,0.993
MIL,50.633,31.367,0.039,0.084,0.226,0.544,0.991
NYK,47.526,34.474,0.022,0.055,0.162,0.445,0.944
CLE,47.1,34.9,0.018,0.043,0.138,0.421,0.927
HOU,43.149,38.851,0.012,0.054,0.099,0.22,0.544
NOP,45.911,36.089,0.011,0.037,0.1,0.302,0.791
IND,45.604,36.396,0.011,0.03,0.094,0.293,0.85
PHO,43.123,38.877,0.01,0.043,0.096,0.221,0.541
DAL,44.9,37.1,0.009,0.029,0.092,0.253,0.698
ORL,46.168,35.832,0.008,0.036,0.114,0.354,0.882
SAC,45.427,36.573,0.007,0.019,0.075,0.226,0.733
MIA,45.159,36.841,0.007,0.017,0.068,0.25,0.818
LAL,41.526,40.474,0.005,0.025,0.061,0.151,0.365
GSW,39.91,42.09,0.003,0.011,0.033,0.085,0.23
ATL,38.192,43.808,0.003,0.004,0.019,0.04,0.212
UTA,39.162,42.838,0.001,0.003,0.008,0.034,0.148
TOR,35.999,46.001,0.0,0.001,0.006,0.015,0.106
CHI,37.42,44.58,0.0,0.0,0.003,0.018,0.158
BRK,36.425,45.575,0.0,0.0,0.001,0.013,0.116
MEM,32.11,49.89,0.0,0.0,0.0,0.001,0.002
CHO,23.019,58.981,0.0,0.0,0.0,0.0,0.0
POR,22.839,59.161,0.0,0.0,0.0,0.0,0.0
SAS,20.609,61.391,0.0,0.0,0.0,0.0,0.0
WAS,17.551,64.449,0.0,0.0,0.0,0.0,0.0
DET,16.64,65.36,0.0,0.0,0.0,0.0,0.0
