team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,59.651,22.349,0.208,0.341,0.522,0.769,1.0
CLE,53.487,28.513,0.126,0.218,0.406,0.682,1.0
DEN,54.473,27.527,0.118,0.23,0.38,0.637,0.999
MIL,50.186,31.814,0.091,0.154,0.313,0.645,0.991
OKC,53.008,28.992,0.065,0.137,0.272,0.52,0.997
MIN,53.511,28.489,0.065,0.131,0.244,0.549,0.994
PHO,47.712,34.288,0.06,0.121,0.262,0.471,0.876
LAC,52.345,29.655,0.051,0.135,0.278,0.536,0.994
PHI,47.387,34.613,0.046,0.094,0.187,0.461,0.96
NYK,49.853,32.147,0.037,0.089,0.233,0.526,0.992
NOP,47.44,34.56,0.028,0.075,0.164,0.376,0.869
GSW,42.763,39.237,0.02,0.042,0.098,0.182,0.453
SAC,45.572,36.428,0.019,0.049,0.116,0.286,0.682
DAL,44.503,37.497,0.016,0.039,0.099,0.242,0.599
IND,44.006,37.994,0.014,0.042,0.119,0.276,0.836
MIA,42.615,39.385,0.009,0.025,0.08,0.226,0.758
LAL,41.858,40.142,0.007,0.028,0.055,0.132,0.32
ORL,44.038,37.962,0.007,0.02,0.087,0.247,0.799
ATL,36.753,45.247,0.004,0.008,0.021,0.049,0.206
UTA,39.153,42.847,0.004,0.007,0.017,0.035,0.101
HOU,38.96,43.04,0.003,0.006,0.015,0.034,0.115
CHI,38.872,43.128,0.001,0.007,0.024,0.089,0.348
BRK,34.349,47.651,0.001,0.002,0.007,0.025,0.081
TOR,31.935,50.065,0.0,0.0,0.001,0.005,0.029
MEM,32.492,49.508,0.0,0.0,0.0,0.0,0.001
POR,25.925,56.075,0.0,0.0,0.0,0.0,0.0
CHO,21.274,60.726,0.0,0.0,0.0,0.0,0.0
SAS,19.629,62.371,0.0,0.0,0.0,0.0,0.0
WAS,18.5,63.5,0.0,0.0,0.0,0.0,0.0
DET,17.75,64.25,0.0,0.0,0.0,0.0,0.0
