team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,68.464,20.536,0.259,0.389,0.528,0.755,1.0
DEN,61.128,27.872,0.132,0.26,0.385,0.707,1.0
MIL,52.92,36.08,0.086,0.157,0.369,0.643,1.0
CLE,51.479,36.521,0.083,0.17,0.293,0.699,1.0
PHO,52.712,36.288,0.082,0.179,0.312,0.555,1.0
OKC,60.436,28.564,0.056,0.117,0.256,0.492,1.0
LAC,54.717,34.283,0.05,0.116,0.287,0.586,1.0
NYK,53.56,35.44,0.041,0.086,0.234,0.497,1.0
PHI,51.44,38.56,0.039,0.086,0.237,0.503,1.0
MIN,59.288,29.712,0.038,0.105,0.189,0.445,1.0
NOP,53.564,37.436,0.038,0.093,0.256,0.508,1.0
DAL,53.283,35.717,0.028,0.071,0.201,0.414,1.0
IND,50.08,38.92,0.021,0.043,0.16,0.357,1.0
MIA,49.536,41.464,0.019,0.037,0.102,0.245,1.0
LAL,50.872,39.128,0.018,0.059,0.114,0.293,1.0
ORL,49.521,38.479,0.01,0.032,0.077,0.301,1.0
SAC,47.0,37.0,0.0,0.0,0.0,0.0,0.0
GSW,46.0,37.0,0.0,0.0,0.0,0.0,0.0
HOU,41.0,41.0,0.0,0.0,0.0,0.0,0.0
CHI,40.0,44.0,0.0,0.0,0.0,0.0,0.0
ATL,36.0,47.0,0.0,0.0,0.0,0.0,0.0
BRK,32.0,50.0,0.0,0.0,0.0,0.0,0.0
UTA,31.0,51.0,0.0,0.0,0.0,0.0,0.0
MEM,27.0,55.0,0.0,0.0,0.0,0.0,0.0
TOR,25.0,57.0,0.0,0.0,0.0,0.0,0.0
SAS,22.0,60.0,0.0,0.0,0.0,0.0,0.0
POR,21.0,61.0,0.0,0.0,0.0,0.0,0.0
CHO,21.0,61.0,0.0,0.0,0.0,0.0,0.0
WAS,15.0,67.0,0.0,0.0,0.0,0.0,0.0
DET,14.0,68.0,0.0,0.0,0.0,0.0,0.0
