team,wins,losses,champion,finals,conference_finals,second_round,playoffs
BOS,61.856,20.144,0.223,0.326,0.493,0.731,1.0
DEN,54.491,27.509,0.112,0.228,0.378,0.646,1.0
CLE,51.88,30.12,0.111,0.191,0.373,0.665,0.998
MIL,51.657,30.343,0.095,0.156,0.34,0.635,0.999
OKC,53.999,28.001,0.06,0.116,0.251,0.518,1.0
PHO,47.105,34.895,0.058,0.122,0.237,0.416,0.839
MIN,55.454,26.546,0.055,0.14,0.297,0.568,1.0
LAC,51.101,30.899,0.037,0.099,0.208,0.472,0.981
NOP,47.205,34.795,0.034,0.084,0.179,0.38,0.807
PHI,45.572,36.428,0.034,0.073,0.157,0.382,0.907
NYK,46.854,35.146,0.032,0.091,0.206,0.474,0.946
MIA,45.873,36.127,0.025,0.056,0.133,0.36,0.907
GSW,44.285,37.715,0.024,0.066,0.13,0.245,0.513
SAC,46.066,35.934,0.022,0.061,0.134,0.295,0.713
DAL,45.931,36.069,0.022,0.047,0.101,0.274,0.687
IND,45.099,36.901,0.018,0.045,0.132,0.333,0.866
ORL,45.813,36.187,0.017,0.046,0.109,0.288,0.874
LAL,43.905,38.095,0.016,0.037,0.082,0.178,0.44
ATL,36.168,45.832,0.003,0.006,0.018,0.046,0.145
CHI,39.066,42.934,0.001,0.007,0.026,0.062,0.26
BRK,34.169,47.831,0.001,0.003,0.011,0.017,0.077
HOU,36.574,45.426,0.0,0.0,0.003,0.007,0.015
TOR,32.28,49.72,0.0,0.0,0.002,0.007,0.021
UTA,36.424,45.576,0.0,0.0,0.0,0.001,0.005
MEM,31.008,50.992,0.0,0.0,0.0,0.0,0.0
POR,23.487,58.513,0.0,0.0,0.0,0.0,0.0
CHO,23.438,58.562,0.0,0.0,0.0,0.0,0.0
SAS,19.601,62.399,0.0,0.0,0.0,0.0,0.0
DET,17.149,64.851,0.0,0.0,0.0,0.0,0.0
WAS,16.49,65.51,0.0,0.0,0.0,0.0,0.0
